id,dateObserved,lat,long,weight,day_diff
119333.061_485987.131-Rest,2020-02-14T05:26:26.000Z,52.36062,4.8636055,125,44
119451.385_486033.387-Rest,2020-02-14T05:30:20.000Z,52.361042,4.865338,75,44
119451.385_486033.387-Rest,2020-02-14T05:31:55.000Z,52.361042,4.865338,135,0
119451.385_486033.387-Rest,2020-02-14T05:36:08.000Z,52.361042,4.865338,305,0
119582.467_486073.659-Rest,2020-02-14T05:39:34.000Z,52.361412,4.8672576,80,44
119582.467_486073.659-Rest,2020-02-14T05:41:00.000Z,52.361412,4.8672576,135,0
119653.849_486111.058-Rest,2020-02-14T05:44:14.000Z,52.361755,4.868302,95,44
119653.849_486111.058-Rest,2020-02-14T05:45:36.000Z,52.361755,4.868302,75,0
119637.842_488471.185-Rest,2020-02-14T05:47:23.000Z,52.382965,4.8678184,300,6
119750.520_486151.536-Rest,2020-02-14T05:48:53.000Z,52.362125,4.8697166,155,44
118465.512_485620.976-Rest,2020-02-14T05:49:49.000Z,52.357273,4.85091,50,0
119697.470_488278.733-Rest,2020-02-14T05:50:32.000Z,52.381237,4.8687143,0,6
119840.664_486189.954-Rest,2020-02-14T05:52:47.000Z,52.362476,4.871036,205,23
125457.532_480343.847-Rest,2020-02-14T05:52:55.000Z,52.310265,4.954007,450,6
125457.532_480343.847-Rest,2020-02-14T05:54:32.000Z,52.310265,4.954007,225,0
119841.735_486247.070-Rest,2020-02-14T05:57:13.000Z,52.362988,4.8710456,95,44
125425.917_480392.552-Rest,2020-02-14T05:57:55.000Z,52.3107,4.9535394,205,6
125425.917_480392.552-Rest,2020-02-14T05:59:54.000Z,52.3107,4.9535394,340,0
119960.343_486239.218-Rest,2020-02-14T06:00:53.000Z,52.362926,4.8727875,125,44
119960.343_486239.218-Rest,2020-02-14T06:02:20.000Z,52.362926,4.8727875,175,0
125380.399_480502.637-Rest,2020-02-14T06:04:07.000Z,52.311687,4.9528623,410,6
125380.399_480502.637-Rest,2020-02-14T06:05:39.000Z,52.311687,4.9528623,235,0
120075.961_486286.011-Rest,2020-02-14T06:05:40.000Z,52.363354,4.8744802,300,10
123411.266_489124.281-Rest,2020-02-14T06:05:58.000Z,52.389065,4.923178,2460,19
119781.568_488068.469-Rest,2020-02-14T06:06:52.000Z,52.379353,4.8699713,1045,6
120075.961_486286.011-Rest,2020-02-14T06:07:03.000Z,52.363354,4.8744802,130,0
122853.011_488842.900-Rest,2020-02-14T06:07:25.000Z,52.3865,4.9150047,2525,12
124476.534_485451.550-Rest,2020-02-14T06:07:50.000Z,52.356117,4.9391594,180,7
119843.145_487985.997-Rest,2020-02-14T06:09:26.000Z,52.378616,4.8708844,85,0
121449.924_483965.250-Rest,2020-02-14T06:10:28.000Z,52.342583,4.894882,150,2
124498.269_485112.253-Rest,2020-02-14T06:11:24.000Z,52.35307,4.9395094,210,7
119857.301_487931.656-Rest,2020-02-14T06:12:18.000Z,52.378128,4.871098,890,0
123312.590_489100.094-Rest,2020-02-14T06:12:20.000Z,52.38884,4.921731,2605,15
124225.647_485520.604-Rest,2020-02-14T06:12:52.000Z,52.356724,4.9354706,315,7
122810.055_488623.180-Rest,2020-02-14T06:13:23.000Z,52.384525,4.914395,2390,13
121310.615_483912.901-Rest,2020-02-14T06:13:33.000Z,52.342102,4.8928432,190,2
124225.647_485520.604-Rest,2020-02-14T06:14:13.000Z,52.356724,4.9354706,120,0
124575.526_485030.977-Rest,2020-02-14T06:15:22.000Z,52.35234,4.9406505,270,7
123588.940_486424.895-Rest,2020-02-14T06:15:23.000Z,52.364815,4.92604,60,1
119606.345_486143.850-Rest,2020-02-14T06:15:25.000Z,52.362045,4.867601,60,44
122842.050_484379.065-Rest,2020-02-14T06:15:26.000Z,52.346382,4.9152703,250,6
118442.701_485357.790-Rest,2020-02-14T06:15:47.000Z,52.354904,4.8506036,365,6
124034.374_487826.103-Rest,2020-02-14T06:16:36.000Z,52.377434,4.932451,565,6
119606.345_486143.850-Rest,2020-02-14T06:16:47.000Z,52.362045,4.867601,35,0
121258.668_484000.623-Rest,2020-02-14T06:16:51.000Z,52.342888,4.892072,315,2
122788.224_490395.689-Rest,2020-02-14T06:16:55.000Z,52.400455,4.913904,2405,10
119845.510_485341.405-Rest,2020-02-14T06:18:04.000Z,52.35485,4.871196,610,2
122891.755_484487.195-Rest,2020-02-14T06:18:19.000Z,52.34736,4.91599,285,6
121869.136_483853.890-Rest,2020-02-14T06:18:34.000Z,52.341606,4.901045,255,10
121210.062_484083.905-Rest,2020-02-14T06:19:42.000Z,52.34363,4.8913507,350,2
119547.504_486121.006-Rest,2020-02-14T06:19:46.000Z,52.361835,4.8667393,110,44
124720.037_484917.190-Rest,2020-02-14T06:20:05.000Z,52.351326,4.942782,335,7
124293.572_485362.018-Rest,2020-02-14T06:20:09.000Z,52.3553,4.936482,205,6
122896.731_488372.216-Rest,2020-02-14T06:20:33.000Z,52.382275,4.915692,2445,6
119547.504_486121.006-Rest,2020-02-14T06:21:17.000Z,52.361835,4.8667393,100,0
118308.370_485124.149-Rest,2020-02-14T06:21:25.000Z,52.352795,4.8486576,970,6
119743.659_487977.467-Rest,2020-02-14T06:22:07.000Z,52.378532,4.8694243,195,6
119820.328_485403.974-Rest,2020-02-14T06:22:09.000Z,52.35541,4.8708196,695,2
123918.357_487859.411-Rest,2020-02-14T06:22:11.000Z,52.377724,4.9307437,555,3
124232.857_485414.329-Rest,2020-02-14T06:23:23.000Z,52.355766,4.935586,135,6
116780.147_485347.726-Rest,2020-02-14T06:23:37.000Z,52.354702,4.8262024,320,2
116780.147_485347.726-Rest,2020-02-14T06:24:42.000Z,52.354702,4.8262024,235,0
119437.464_486077.985-Rest,2020-02-14T06:24:46.000Z,52.361443,4.8651285,170,44
123859.120_487877.641-Rest,2020-02-14T06:25:13.000Z,52.377884,4.929872,95,6
119437.464_486077.985-Rest,2020-02-14T06:26:05.000Z,52.361443,4.8651285,155,0
122932.353_490199.517-Rest,2020-02-14T06:26:28.000Z,52.3987,4.9160404,2495,6
118179.133_485124.455-Rest,2020-02-14T06:26:29.000Z,52.35279,4.8467607,695,7
124270.388_485455.107-Rest,2020-02-14T06:26:34.000Z,52.356136,4.9361334,230,6
119905.104_485231.685-Rest,2020-02-14T06:27:16.000Z,52.353867,4.8720818,570,6
124774.793_484863.442-Rest,2020-02-14T06:27:18.000Z,52.350845,4.94359,245,7
116725.157_485450.643-Rest,2020-02-14T06:27:37.000Z,52.35562,4.8253837,235,2
123301.686_488851.424-Rest,2020-02-14T06:28:05.000Z,52.386604,4.921594,2640,5
117227.046_485847.358-Rest,2020-02-14T06:28:11.000Z,52.359222,4.8327055,295,3
116725.157_485450.643-Rest,2020-02-14T06:28:36.000Z,52.35562,4.8253837,200,0
117227.046_485847.358-Rest,2020-02-14T06:29:10.000Z,52.359222,4.8327055,330,0
119399.010_486063.341-Rest,2020-02-14T06:29:14.000Z,52.36131,4.864566,165,44
