id,dateObserved,lat,long,weight,day_diff
123826.535_486721.592-Rest,2021-03-31T03:50:02.000Z,52.367493,4.929501,475,18
123826.535_486721.592-Rest,2021-03-31T03:51:43.000Z,52.367493,4.929501,295,0
119185.561_484186.925-Rest,2021-03-31T03:55:14.000Z,52.344433,4.861632,680,5
119216.439_484210.513-Rest,2021-03-31T04:00:33.000Z,52.344646,4.8620825,765,5
124024.315_486804.237-Rest,2021-03-31T04:02:15.000Z,52.368248,4.932397,480,4
124024.315_486804.237-Rest,2021-03-31T04:03:34.000Z,52.368248,4.932397,310,0
119411.360_484355.580-Rest,2021-03-31T04:06:22.000Z,52.345963,4.864928,430,4
124047.190_486874.665-Rest,2021-03-31T04:06:42.000Z,52.36888,4.9327264,380,3
119411.360_484355.580-Rest,2021-03-31T04:07:57.000Z,52.345963,4.864928,565,0
124047.190_486874.665-Rest,2021-03-31T04:08:41.000Z,52.36888,4.9327264,400,0
119387.201_484457.486-Rest,2021-03-31T04:16:20.000Z,52.346874,4.8645625,745,6
123429.243_486877.014-Rest,2021-03-31T04:16:21.000Z,52.36887,4.923653,505,21
123429.243_486877.014-Rest,2021-03-31T04:18:16.000Z,52.36887,4.923653,265,0
119387.201_484457.486-Rest,2021-03-31T04:20:19.000Z,52.346874,4.8645625,730,0
123470.747_486920.061-Rest,2021-03-31T04:21:18.000Z,52.36926,4.9242587,250,4
123470.747_486920.061-Rest,2021-03-31T04:22:47.000Z,52.36926,4.9242587,410,0
119005.345_484317.011-Rest,2021-03-31T04:25:08.000Z,52.34559,4.8589735,0,4
119005.345_484317.011-Rest,2021-03-31T04:26:41.000Z,52.34559,4.8589735,450,0
123455.953_486997.427-Rest,2021-03-31T04:27:42.000Z,52.369953,4.924034,385,20
124402.471_486397.825-Rest,2021-03-31T04:30:22.000Z,52.364616,4.9379864,120,2
119006.236_484413.891-Rest,2021-03-31T04:30:33.000Z,52.34646,4.8589764,885,8
124402.471_486397.825-Rest,2021-03-31T04:31:24.000Z,52.364616,4.9379864,105,0
124442.711_486390.400-Rest,2021-03-31T04:35:07.000Z,52.36455,4.9385777,140,2
119061.313_484476.802-Rest,2021-03-31T04:35:37.000Z,52.347027,4.859778,1045,8
124442.711_486390.400-Rest,2021-03-31T04:36:12.000Z,52.36455,4.9385777,5,0
124442.711_486390.400-Rest,2021-03-31T04:37:28.000Z,52.36455,4.9385777,105,0
118878.701_484287.623-Rest,2021-03-31T04:41:14.000Z,52.345318,4.857118,400,8
118878.701_484287.623-Rest,2021-03-31T04:42:57.000Z,52.345318,4.857118,475,0
123732.363_486409.531-Rest,2021-03-31T04:45:30.000Z,52.364685,4.9281473,490,14
124510.590_486777.950-Rest,2021-03-31T04:46:40.000Z,52.36804,4.939539,10,4
124510.590_486777.950-Rest,2021-03-31T04:47:55.000Z,52.36804,4.939539,1065,0
123679.974_486323.059-Rest,2021-03-31T04:49:33.000Z,52.363903,4.9273863,495,3
124011.702_487209.101-Rest,2021-03-31T04:51:47.000Z,52.371887,4.9321747,135,2
124204.483_486890.430-Rest,2021-03-31T04:52:22.000Z,52.369034,4.9350348,15,19
124204.483_486890.430-Rest,2021-03-31T04:53:30.000Z,52.369034,4.9350348,425,0
123481.807_486056.035-Rest,2021-03-31T04:57:37.000Z,52.361492,4.924502,530,18
124195.028_486559.170-Rest,2021-03-31T04:58:06.000Z,52.366055,4.934926,175,4
124344.770_486894.411-Rest,2021-03-31T05:00:26.000Z,52.369076,4.9370937,460,21
124344.770_486894.411-Rest,2021-03-31T05:02:40.000Z,52.369076,4.9370937,445,0
124722.880_486258.264-Rest,2021-03-31T05:03:24.000Z,52.36338,4.942703,340,21
118123.950_485053.657-Rest,2021-03-31T05:07:11.000Z,52.35215,4.8459587,1175,8
124722.880_486258.264-Rest,2021-03-31T05:08:07.000Z,52.36338,4.942703,295,0
124459.248_487305.689-Rest,2021-03-31T05:08:55.000Z,52.37278,4.9387374,0,25
124459.248_487305.689-Rest,2021-03-31T05:10:09.000Z,52.37278,4.9387374,1005,0
118782.396_485207.890-Rest,2021-03-31T05:11:04.000Z,52.35358,4.855606,485,1
118782.396_485207.890-Rest,2021-03-31T05:12:21.000Z,52.35358,4.855606,250,0
123492.979_485733.038-Rest,2021-03-31T05:13:01.000Z,52.35859,4.9246964,400,8
116970.699_484974.523-Rest,2021-03-31T05:13:34.000Z,52.35136,4.8290415,905,4
124909.704_487332.973-Rest,2021-03-31T05:14:31.000Z,52.37305,4.945349,15,5
116970.699_484974.523-Rest,2021-03-31T05:14:52.000Z,52.35136,4.8290415,725,0
124909.704_487332.973-Rest,2021-03-31T05:15:31.000Z,52.37305,4.945349,390,0
