id,dateObserved,lat,long,weight,day_diff
123459.332_484212.395-Rest,2020-05-26T04:06:59.000Z,52.34492,4.924345,270,3
123403.399_484178.406-Rest,2020-05-26T04:09:39.000Z,52.344612,4.9235272,185,7
123403.399_484178.406-Rest,2020-05-26T04:10:44.000Z,52.344612,4.9235272,290,0
122764.153_490246.151-Rest,2020-05-26T04:11:23.000Z,52.39911,4.9135647,2805,6
123416.212_484271.677-Rest,2020-05-26T04:13:28.000Z,52.34545,4.9237065,430,7
123301.686_488851.424-Rest,2020-05-26T04:15:26.000Z,52.386604,4.921594,2945,11
123113.331_490277.818-Rest,2020-05-26T04:16:51.000Z,52.399414,4.918692,2540,11
123333.768_484255.077-Rest,2020-05-26T04:16:52.000Z,52.3453,4.922498,530,6
123333.768_484255.077-Rest,2020-05-26T04:18:09.000Z,52.3453,4.922498,495,0
123218.340_484223.339-Rest,2020-05-26T04:20:31.000Z,52.345005,4.9208074,350,6
123218.340_484223.339-Rest,2020-05-26T04:21:39.000Z,52.345005,4.9208074,345,0
124510.590_486777.950-Rest,2020-05-26T04:22:27.000Z,52.36804,4.939539,440,6
122720.464_489043.647-Rest,2020-05-26T04:24:02.000Z,52.388298,4.9130383,2790,10
123159.892_484196.056-Rest,2020-05-26T04:24:32.000Z,52.344757,4.9199524,495,3
122985.871_488579.521-Rest,2020-05-26T04:24:54.000Z,52.384144,4.916981,2665,13
124306.997_486893.474-Rest,2020-05-26T04:25:17.000Z,52.369064,4.9365396,390,6
121023.529_482693.430-Rest,2020-05-26T04:27:44.000Z,52.331123,4.888754,140,4
124344.770_486894.411-Rest,2020-05-26T04:27:52.000Z,52.369076,4.9370937,195,6
122632.014_489029.859-Rest,2020-05-26T04:28:09.000Z,52.38817,4.9117403,2685,10
123209.514_484094.699-Rest,2020-05-26T04:28:39.000Z,52.34385,4.92069,460,6
124344.770_486894.411-Rest,2020-05-26T04:28:52.000Z,52.369076,4.9370937,540,0
121023.529_482693.430-Rest,2020-05-26T04:29:21.000Z,52.331123,4.888754,315,0
