id,dateObserved,lat,long,weight,day_diff
118525.701_486888.292-Rest,2021-01-05T02:57:59.000Z,52.368664,4.851656,210,3
118546.686_486811.790-Rest,2021-01-05T03:01:32.000Z,52.36798,4.8519726,260,3
118596.763_486629.251-Rest,2021-01-05T03:09:41.000Z,52.36634,4.8527274,270,3
118613.670_486550.454-Rest,2021-01-05T03:12:31.000Z,52.365635,4.8529844,255,3
118726.174_486388.377-Rest,2021-01-05T03:16:23.000Z,52.364185,4.8546534,320,3
118824.574_486406.970-Rest,2021-01-05T03:20:54.000Z,52.36436,4.856096,415,3
118761.543_486421.290-Rest,2021-01-05T03:25:31.000Z,52.364483,4.8551693,210,3
118761.543_486421.290-Rest,2021-01-05T03:26:39.000Z,52.364483,4.8551693,190,0
118790.594_486624.649-Rest,2021-01-05T03:30:11.000Z,52.366314,4.8555737,330,3
118773.179_486843.820-Rest,2021-01-05T03:36:36.000Z,52.368282,4.855294,465,3
118773.179_486843.820-Rest,2021-01-05T03:38:12.000Z,52.368282,4.855294,400,0
118749.458_486931.500-Rest,2021-01-05T03:45:31.000Z,52.36907,4.8549366,315,3
118749.458_486931.500-Rest,2021-01-05T03:47:14.000Z,52.36907,4.8549366,215,0
118591.058_486407.537-Rest,2021-01-05T03:57:41.000Z,52.36435,4.852668,370,3
118545.824_486945.525-Rest,2021-01-05T05:36:16.000Z,52.369183,4.8519454,445,4
118545.824_486945.525-Rest,2021-01-05T05:37:49.000Z,52.369183,4.8519454,350,0
118255.732_484130.889-Rest,2021-01-05T05:38:07.000Z,52.343864,4.8479934,360,20
124112.026_486487.104-Rest,2021-01-05T05:43:48.000Z,52.365402,4.933714,315,1
124735.666_486784.579-Rest,2021-01-05T05:45:15.000Z,52.36811,4.9428434,450,5
118518.986_484823.462-Rest,2021-01-05T05:46:07.000Z,52.35011,4.8517814,795,4
124344.770_486894.411-Rest,2021-01-05T05:46:27.000Z,52.369076,4.9370937,10,6
118797.890_487017.849-Rest,2021-01-05T05:46:53.000Z,52.369846,4.8556385,375,7
124344.770_486894.411-Rest,2021-01-05T05:47:44.000Z,52.369076,4.9370937,355,0
124694.563_485229.332-Rest,2021-01-05T05:48:01.000Z,52.35413,4.94238,520,10
118797.890_487017.849-Rest,2021-01-05T05:48:29.000Z,52.369846,4.8556385,470,0
125182.962_487153.358-Rest,2021-01-05T05:49:59.000Z,52.37145,4.949378,385,4
119820.328_485403.974-Rest,2021-01-05T05:50:41.000Z,52.35541,4.8708196,1320,4
123632.700_485919.935-Rest,2021-01-05T05:50:46.000Z,52.36028,4.9267297,505,5
124475.319_486513.790-Rest,2021-01-05T05:51:21.000Z,52.36566,4.9390454,345,14
118437.350_484726.492-Rest,2021-01-05T05:51:40.000Z,52.34923,4.850594,1205,14
118712.638_487050.195-Rest,2021-01-05T05:51:54.000Z,52.370132,4.8543835,280,7
124475.319_486513.790-Rest,2021-01-05T05:52:19.000Z,52.36566,4.9390454,370,0
118437.350_484726.492-Rest,2021-01-05T05:53:47.000Z,52.34923,4.850594,900,0
123733.719_485960.730-Rest,2021-01-05T05:54:22.000Z,52.36065,4.928209,560,5
124270.388_485455.107-Rest,2021-01-05T05:54:23.000Z,52.356136,4.9361334,525,3
118955.119_484784.326-Rest,2021-01-05T05:54:37.000Z,52.349785,4.8581862,630,20
118581.540_487014.381-Rest,2021-01-05T05:55:05.000Z,52.369804,4.8524623,395,7
118955.119_484784.326-Rest,2021-01-05T05:55:45.000Z,52.349785,4.8581862,580,0
124850.051_486771.966-Rest,2021-01-05T05:56:01.000Z,52.368004,4.944524,225,50
119845.510_485341.405-Rest,2021-01-05T05:56:34.000Z,52.35485,4.871196,815,4
124268.444_486232.299-Rest,2021-01-05T05:57:13.000Z,52.36312,4.9360337,450,4
124850.051_486771.966-Rest,2021-01-05T05:57:15.000Z,52.368004,4.944524,475,0
124293.572_485362.018-Rest,2021-01-05T05:58:17.000Z,52.3553,4.936482,460,6
124268.444_486232.299-Rest,2021-01-05T05:58:20.000Z,52.36312,4.9360337,140,0
118589.387_486944.674-Rest,2021-01-05T05:58:26.000Z,52.369175,4.852585,360,7
118449.862_484606.829-Rest,2021-01-05T05:58:34.000Z,52.348156,4.8507905,1025,14
121901.940_484873.186-Rest,2021-01-05T05:59:16.000Z,52.35077,4.901426,775,4
124545.099_487052.105-Rest,2021-01-05T05:59:18.000Z,52.370506,4.940021,355,5
123696.634_485962.481-Rest,2021-01-05T05:59:20.000Z,52.360664,4.9276643,115,13
118589.387_486944.674-Rest,2021-01-05T05:59:50.000Z,52.369175,4.852585,290,0
121901.940_484873.186-Rest,2021-01-05T06:00:31.000Z,52.35077,4.901426,270,0
122551.012_483840.377-Rest,2021-01-05T06:00:52.000Z,52.341526,4.9110513,210,2
119039.663_484929.750-Rest,2021-01-05T06:00:53.000Z,52.351097,4.8594117,855,4
123413.683_487686.960-Rest,2021-01-05T06:00:56.000Z,52.37615,4.9233484,405,7
122591.853_489413.012-Rest,2021-01-05T06:00:57.000Z,52.39161,4.9111137,2225,13
124415.533_486234.347-Rest,2021-01-05T06:01:22.000Z,52.363148,4.938193,350,2
122551.012_483840.377-Rest,2021-01-05T06:02:13.000Z,52.341526,4.9110513,190,0
118399.127_484553.713-Rest,2021-01-05T06:02:15.000Z,52.347675,4.850052,875,14
124786.563_486314.245-Rest,2021-01-05T06:02:39.000Z,52.363888,4.9436326,615,4
123631.655_485936.272-Rest,2021-01-05T06:02:50.000Z,52.360424,4.926713,295,5
121310.615_483912.901-Rest,2021-01-05T06:02:55.000Z,52.342102,4.8928432,305,5
124232.857_485414.329-Rest,2021-01-05T06:03:38.000Z,52.355766,4.935586,410,12
124786.842_487312.747-Rest,2021-01-05T06:04:19.000Z,52.37286,4.9435472,535,29
120082.161_485270.311-Rest,2021-01-05T06:04:29.000Z,52.354225,4.8746767,445,7
124567.243_486173.791-Rest,2021-01-05T06:05:32.000Z,52.362614,4.940426,340,4
123615.611_485613.097-Rest,2021-01-05T06:06:13.000Z,52.35752,4.9265075,345,6
122351.959_489433.965-Rest,2021-01-05T06:06:15.000Z,52.391785,4.9075875,2115,7
124919.186_486403.011-Rest,2021-01-05T06:06:17.000Z,52.364693,4.945572,500,4
118650.038_486920.216-Rest,2021-01-05T06:06:38.000Z,52.36896,4.853478,300,7
121988.112_484969.408-Rest,2021-01-05T06:06:39.000Z,52.35164,4.902681,1235,4
118434.453_484911.836-Rest,2021-01-05T06:07:28.000Z,52.350895,4.850531,1340,14
118650.038_486920.216-Rest,2021-01-05T06:07:43.000Z,52.36896,4.853478,405,0
120082.161_485270.311-Rest,2021-01-05T06:08:03.000Z,52.354225,4.8746767,380,0
120910.010_482810.796-Rest,2021-01-05T06:08:15.000Z,52.332172,4.8870764,155,8
124373.784_486050.039-Rest,2021-01-05T06:08:53.000Z,52.36149,4.937597,375,4
124024.315_486804.237-Rest,2021-01-05T06:08:56.000Z,52.368248,4.932397,480,12
120082.161_485270.311-Rest,2021-01-05T06:09:26.000Z,52.354225,4.8746767,280,0
120910.010_482810.796-Rest,2021-01-05T06:09:36.000Z,52.332172,4.8870764,240,0
125147.482_487462.828-Rest,2021-01-05T06:09:42.000Z,52.37423,4.948829,420,5
124938.785_486361.372-Rest,2021-01-05T06:09:55.000Z,52.36432,4.9458632,285,5
123567.354_485592.349-Rest,2021-01-05T06:10:21.000Z,52.35733,4.9258013,410,6
124147.196_485434.314-Rest,2021-01-05T06:10:28.000Z,52.35594,4.934327,510,13
121210.062_484083.905-Rest,2021-01-05T06:10:43.000Z,52.34363,4.8913507,255,5
124024.315_486804.237-Rest,2021-01-05T06:11:14.000Z,52.368248,4.932397,480,0
124938.785_486361.372-Rest,2021-01-05T06:11:15.000Z,52.36432,4.9458632,565,0
123567.354_485592.349-Rest,2021-01-05T06:11:17.000Z,52.35733,4.9258013,260,0
122439.119_489348.758-Rest,2021-01-05T06:11:21.000Z,52.391026,4.908876,2670,14
124147.196_485434.314-Rest,2021-01-05T06:11:30.000Z,52.35594,4.934327,480,0
122073.084_484988.893-Rest,2021-01-05T06:11:32.000Z,52.351818,4.9039264,1195,7
122073.084_484988.893-Rest,2021-01-05T06:12:50.000Z,52.351818,4.9039264,510,0
119684.230_485263.928-Rest,2021-01-05T06:13:11.000Z,52.35414,4.8688364,1260,14
120114.342_485196.371-Rest,2021-01-05T06:13:22.000Z,52.35356,4.8751564,480,7
124263.277_486113.956-Rest,2021-01-05T06:13:32.000Z,52.362057,4.935969,475,6
119684.230_485263.928-Rest,2021-01-05T06:13:50.000Z,52.35414,4.8688364,200,0
118822.654_484894.101-Rest,2021-01-05T06:13:52.000Z,52.35076,4.8562307,420,4
122346.089_489323.637-Rest,2021-01-05T06:13:57.000Z,52.390793,4.907512,2320,6
124263.277_486113.956-Rest,2021-01-05T06:14:33.000Z,52.362057,4.935969,440,0
122147.240_490190.052-Rest,2021-01-05T06:14:54.000Z,52.398567,4.904506,505,7
120114.342_485196.371-Rest,2021-01-05T06:14:58.000Z,52.35356,4.8751564,445,0
117236.546_487356.653-Rest,2021-01-05T06:15:07.000Z,52.372787,4.8326755,320,7
118822.654_484894.101-Rest,2021-01-05T06:15:16.000Z,52.35076,4.8562307,265,0
122533.933_489355.611-Rest,2021-01-05T06:15:20.000Z,52.39109,4.9102683,1640,14
