id,dateObserved,lat,long,weight,day_diff
118606.150_484295.065-Rest,2020-12-20T05:59:53.000Z,52.345364,4.853118,230,5
118606.150_484295.065-Rest,2020-12-20T06:01:23.000Z,52.345364,4.853118,325,0
120598.075_482072.042-Rest,2020-12-20T06:04:10.000Z,52.325516,4.882576,250,6
120598.075_482072.042-Rest,2020-12-20T06:05:30.000Z,52.325516,4.882576,85,0
121869.136_483853.890-Rest,2020-12-20T06:07:50.000Z,52.341606,4.901045,310,2
120399.691_482054.793-Rest,2020-12-20T06:08:55.000Z,52.325348,4.8796678,180,6
120399.691_482054.793-Rest,2020-12-20T06:10:02.000Z,52.325348,4.8796678,100,0
121809.304_483829.568-Rest,2020-12-20T06:19:35.000Z,52.341385,4.900169,175,2
121809.304_483829.568-Rest,2020-12-20T06:20:49.000Z,52.341385,4.900169,165,0
118637.534_484915.540-Rest,2020-12-20T06:23:54.000Z,52.350945,4.8535113,335,0
119005.345_484317.011-Rest,2020-12-20T06:23:59.000Z,52.34559,4.8589735,405,5
119005.345_484317.011-Rest,2020-12-20T06:25:23.000Z,52.34559,4.8589735,340,0
121747.514_483880.049-Rest,2020-12-20T06:26:42.000Z,52.341835,4.8992577,100,2
121768.450_484002.478-Rest,2020-12-20T06:30:10.000Z,52.342937,4.8995523,100,2
119158.653_484416.624-Rest,2020-12-20T06:30:43.000Z,52.346493,4.8612127,775,4
121768.450_484002.478-Rest,2020-12-20T06:31:20.000Z,52.342937,4.8995523,215,0
119158.653_484416.624-Rest,2020-12-20T06:32:35.000Z,52.346493,4.8612127,295,0
121928.032_483921.708-Rest,2020-12-20T06:32:43.000Z,52.34222,4.901902,185,2
120006.799_485399.027-Rest,2020-12-20T06:35:30.000Z,52.355377,4.873557,765,12
121940.703_483947.072-Rest,2020-12-20T06:35:48.000Z,52.34245,4.902086,185,2
119168.605_484545.593-Rest,2020-12-20T06:36:10.000Z,52.347652,4.861345,570,5
121940.703_483947.072-Rest,2020-12-20T06:36:51.000Z,52.34245,4.902086,100,0
119168.605_484545.593-Rest,2020-12-20T06:38:25.000Z,52.347652,4.861345,425,0
121699.210_483884.597-Rest,2020-12-20T06:38:52.000Z,52.341873,4.898548,145,5
121319.025_485527.155-Rest,2020-12-20T06:40:02.000Z,52.35661,4.892805,475,2
121946.111_484011.224-Rest,2020-12-20T06:40:42.000Z,52.343025,4.9021587,250,2
121946.111_484011.224-Rest,2020-12-20T06:41:34.000Z,52.343025,4.9021587,160,0
119324.620_484647.322-Rest,2020-12-20T06:42:24.000Z,52.34858,4.8636236,380,5
120188.430_485812.519-Rest,2020-12-20T06:43:14.000Z,52.359104,4.87618,540,13
121482.584_483798.566-Rest,2020-12-20T06:43:26.000Z,52.341087,4.895378,145,1
121916.240_484085.133-Rest,2020-12-20T06:43:58.000Z,52.34369,4.901713,120,2
121916.240_484085.133-Rest,2020-12-20T06:45:34.000Z,52.34369,4.901713,185,0
121480.128_483864.849-Rest,2020-12-20T06:46:15.000Z,52.341682,4.8953357,105,1
119258.493_484543.336-Rest,2020-12-20T06:47:37.000Z,52.347637,4.862664,340,10
121918.402_484060.000-Rest,2020-12-20T06:48:17.000Z,52.34346,4.901747,50,5
120234.164_485918.710-Rest,2020-12-20T06:48:36.000Z,52.36006,4.8768406,285,4
119258.493_484543.336-Rest,2020-12-20T06:49:07.000Z,52.347637,4.862664,355,0
121472.048_485504.879-Rest,2020-12-20T06:49:09.000Z,52.35642,4.8950534,790,6
121918.402_484060.000-Rest,2020-12-20T06:49:25.000Z,52.34346,4.901747,150,0
122137.432_483997.143-Rest,2020-12-20T06:53:26.000Z,52.34291,4.9049673,200,6
121472.048_485504.879-Rest,2020-12-20T06:53:42.000Z,52.35642,4.8950534,1115,0
122137.432_483997.143-Rest,2020-12-20T06:54:35.000Z,52.34291,4.9049673,115,0
122142.559_484098.471-Rest,2020-12-20T06:57:23.000Z,52.343822,4.9050326,225,2
119411.360_484355.580-Rest,2020-12-20T06:57:39.000Z,52.345963,4.864928,245,5
122142.559_484098.471-Rest,2020-12-20T06:58:48.000Z,52.343822,4.9050326,195,0
119411.360_484355.580-Rest,2020-12-20T06:59:07.000Z,52.345963,4.864928,265,0
122122.572_484196.926-Rest,2020-12-20T07:01:33.000Z,52.344704,4.90473,290,2
121702.162_485614.508-Rest,2020-12-20T07:01:45.000Z,52.357418,4.8984203,1010,6
122122.572_484196.926-Rest,2020-12-20T07:02:46.000Z,52.344704,4.90473,170,0
119304.477_484322.012-Rest,2020-12-20T07:03:06.000Z,52.345654,4.863363,160,0
121604.325_484010.124-Rest,2020-12-20T07:03:31.000Z,52.342995,4.8971434,300,1
120594.737_486068.650-Rest,2020-12-20T07:03:52.000Z,52.36143,4.882118,60,1
119304.477_484322.012-Rest,2020-12-20T07:04:18.000Z,52.345654,4.863363,150,0
120594.737_486068.650-Rest,2020-12-20T07:05:11.000Z,52.36143,4.882118,215,0
121717.044_484076.635-Rest,2020-12-20T07:06:27.000Z,52.343594,4.898796,310,2
119365.792_484312.148-Rest,2020-12-20T07:08:00.000Z,52.34557,4.8642635,400,5
121686.223_483721.310-Rest,2020-12-20T07:12:00.000Z,52.340405,4.8983736,115,5
121686.223_483721.310-Rest,2020-12-20T07:13:04.000Z,52.340405,4.8983736,310,0
119365.792_484312.148-Rest,2020-12-20T07:13:21.000Z,52.34557,4.8642635,65,0
121686.223_483721.310-Rest,2020-12-20T07:14:06.000Z,52.340405,4.8983736,160,0
119407.384_484095.472-Rest,2020-12-20T07:17:17.000Z,52.343624,4.864897,975,5
120821.747_485656.157-Rest,2020-12-20T07:18:42.000Z,52.35774,4.885493,195,3
120821.747_485656.157-Rest,2020-12-20T07:20:31.000Z,52.35774,4.885493,260,0
121738.243_485272.953-Rest,2020-12-20T07:24:16.000Z,52.35435,4.898984,615,2
122065.754_483936.371-Rest,2020-12-20T07:24:35.000Z,52.342358,4.9039216,235,2
121896.480_483575.353-Rest,2020-12-20T07:26:44.000Z,52.339104,4.901473,345,6
121776.119_485213.638-Rest,2020-12-20T07:29:54.000Z,52.35382,4.8995457,1085,6
121896.480_483575.353-Rest,2020-12-20T07:30:36.000Z,52.339104,4.901473,295,0
121896.480_483575.353-Rest,2020-12-20T07:32:42.000Z,52.339104,4.901473,120,0
122009.315_483941.235-Rest,2020-12-20T07:32:55.000Z,52.3424,4.903093,380,2
120586.351_485972.222-Rest,2020-12-20T07:33:14.000Z,52.360565,4.882005,470,13
121896.480_483575.353-Rest,2020-12-20T07:34:12.000Z,52.339104,4.901473,520,0
122009.315_483941.235-Rest,2020-12-20T07:36:16.000Z,52.3424,4.903093,240,0
120560.292_485877.614-Rest,2020-12-20T07:38:48.000Z,52.359715,4.8816323,340,13
125290.067_480518.596-Rest,2020-12-20T07:39:47.000Z,52.311825,4.951536,435,4
121995.528_483785.850-Rest,2020-12-20T07:40:08.000Z,52.341003,4.902906,130,2
120560.292_485877.614-Rest,2020-12-20T07:40:28.000Z,52.359715,4.8816323,305,0
125290.067_480518.596-Rest,2020-12-20T07:41:11.000Z,52.311825,4.951536,360,0
121995.528_483785.850-Rest,2020-12-20T07:42:32.000Z,52.341003,4.902906,150,0
120407.769_485895.048-Rest,2020-12-20T07:44:29.000Z,52.35986,4.8793917,485,13
