id,dateObserved,lat,long,weight,day_diff
123648.465_486510.013-Rest,2021-07-11T05:13:50.000Z,52.36558,4.926906,210,1
124680.541_486398.534-Rest,2021-07-11T05:14:04.000Z,52.36464,4.9420686,0,4
124458.654_487341.764-Rest,2021-07-11T05:19:34.000Z,52.373104,4.9387255,380,6
124458.654_487341.764-Rest,2021-07-11T05:21:00.000Z,52.373104,4.9387255,365,0
123859.975_486377.387-Rest,2021-07-11T05:23:19.000Z,52.364403,4.9300237,185,16
123606.543_486859.187-Rest,2021-07-11T05:31:31.000Z,52.368717,4.926258,435,8
123606.543_486859.187-Rest,2021-07-11T05:32:20.000Z,52.368717,4.926258,100,0
123606.543_486859.187-Rest,2021-07-11T05:33:18.000Z,52.368717,4.926258,435,0
123606.543_486859.187-Rest,2021-07-11T05:34:00.000Z,52.368717,4.926258,195,0
123808.691_486370.835-Rest,2021-07-11T05:41:18.000Z,52.36434,4.9292717,260,1
123679.974_486323.059-Rest,2021-07-11T05:43:55.000Z,52.363903,4.9273863,255,1
124697.169_485338.851-Rest,2021-07-11T05:45:24.000Z,52.355114,4.942408,295,8
123594.528_486293.916-Rest,2021-07-11T05:46:38.000Z,52.363636,4.9261346,255,4
123594.528_486293.916-Rest,2021-07-11T05:47:38.000Z,52.363636,4.9261346,440,0
123485.301_486257.882-Rest,2021-07-11T05:49:54.000Z,52.363308,4.9245343,325,4
124601.860_485162.168-Rest,2021-07-11T05:50:15.000Z,52.353523,4.9410253,545,4
123485.301_486257.882-Rest,2021-07-11T05:50:48.000Z,52.363308,4.9245343,320,0
123466.020_486382.334-Rest,2021-07-11T05:54:22.000Z,52.364426,4.9242396,540,4
123632.382_486388.313-Rest,2021-07-11T05:57:22.000Z,52.364487,4.9266815,25,2
123632.382_486388.313-Rest,2021-07-11T05:58:01.000Z,52.364487,4.9266815,280,0
123587.280_486357.960-Rest,2021-07-11T06:01:58.000Z,52.364212,4.926022,735,4
123330.181_485245.515-Rest,2021-07-11T06:04:16.000Z,52.3542,4.9223523,425,2
123863.365_486309.473-Rest,2021-07-11T06:08:23.000Z,52.363792,4.93008,10,3
123803.905_486428.396-Rest,2021-07-11T06:12:04.000Z,52.364857,4.929196,800,2
122982.331_483599.949-Rest,2021-07-11T06:13:13.000Z,52.33939,4.917403,320,3
124795.440_481279.800-Rest,2021-07-11T06:16:56.000Z,52.31864,4.944215,170,2
123740.836_485804.319-Rest,2021-07-11T06:17:30.000Z,52.359245,4.928328,300,12
123740.836_485804.319-Rest,2021-07-11T06:18:28.000Z,52.359245,4.928328,335,0
124883.902_481119.296-Rest,2021-07-11T06:22:29.000Z,52.317204,4.9455266,325,3
123409.293_484004.758-Rest,2021-07-11T06:25:32.000Z,52.343052,4.92363,470,4
122897.087_485539.803-Rest,2021-07-11T06:29:29.000Z,52.35682,4.9159675,665,4
122897.087_485539.803-Rest,2021-07-11T06:31:41.000Z,52.35682,4.9159675,455,0
122710.293_485465.078-Rest,2021-07-11T06:35:10.000Z,52.356136,4.913233,470,5
124883.339_481327.054-Rest,2021-07-11T07:12:12.000Z,52.31907,4.9455,380,2
124958.809_481406.088-Rest,2021-07-11T07:15:08.000Z,52.319786,4.9465995,475,5
122451.309_485208.215-Rest,2021-07-11T07:15:38.000Z,52.353813,4.9094563,520,4
124599.009_481768.428-Rest,2021-07-11T07:19:56.000Z,52.32302,4.94129,410,11
124741.603_481696.695-Rest,2021-07-11T07:23:20.000Z,52.322384,4.943388,305,2
124884.576_481775.744-Rest,2021-07-11T07:26:13.000Z,52.3231,4.9454775,315,11
122864.890_485969.870-Rest,2021-07-11T07:26:37.000Z,52.360683,4.915454,435,4
122864.890_485969.870-Rest,2021-07-11T07:27:30.000Z,52.360683,4.915454,125,0
124904.811_481856.066-Rest,2021-07-11T07:29:11.000Z,52.323826,4.9457674,360,2
125067.119_482186.964-Rest,2021-07-11T07:32:58.000Z,52.32681,4.9481187,285,5
125120.486_482148.658-Rest,2021-07-11T07:35:06.000Z,52.326466,4.948905,345,11
125142.338_486565.205-Rest,2021-07-11T07:36:30.000Z,52.36616,4.9488335,230,6
125197.630_482016.765-Rest,2021-07-11T07:37:42.000Z,52.325287,4.950048,245,2
125388.200_486561.085-Rest,2021-07-11T07:43:43.000Z,52.36614,4.9524436,345,5
125230.082_486566.289-Rest,2021-07-11T07:49:29.000Z,52.366177,4.950122,400,9
125181.759_486568.008-Rest,2021-07-11T07:52:17.000Z,52.366188,4.9494123,310,5
124813.405_486427.473-Rest,2021-07-11T07:56:48.000Z,52.364906,4.9440165,365,6
124813.405_486427.473-Rest,2021-07-11T07:57:54.000Z,52.364906,4.9440165,390,0
124432.013_486308.627-Rest,2021-07-11T08:02:00.000Z,52.363815,4.938428,505,3
124432.013_486308.627-Rest,2021-07-11T08:03:07.000Z,52.363815,4.938428,365,0
124712.132_485816.445-Rest,2021-07-11T08:13:03.000Z,52.35941,4.942585,245,4
124543.911_485989.757-Rest,2021-07-11T08:18:42.000Z,52.36096,4.9400997,75,0
