id,dateObserved,lat,long,weight,day_diff
124884.576_481775.744-Rest,2021-08-23T01:13:09.000Z,52.3231,4.9454775,365,3
125178.018_481938.057-Rest,2021-08-23T01:17:05.000Z,52.324577,4.9497676,220,3
125031.963_482082.789-Rest,2021-08-23T01:24:00.000Z,52.32587,4.9476123,100,4
125099.582_481960.348-Rest,2021-08-23T01:27:15.000Z,52.32477,4.948615,165,0
125001.935_481902.335-Rest,2021-08-23T01:30:52.000Z,52.324245,4.947188,25,0
125001.606_482001.476-Rest,2021-08-23T01:33:56.000Z,52.325138,4.947174,375,4
124745.626_481946.887-Rest,2021-08-23T01:41:23.000Z,52.324635,4.943424,175,1
124815.437_481820.213-Rest,2021-08-23T01:43:45.000Z,52.323498,4.9444594,135,0
124904.811_481856.066-Rest,2021-08-23T01:47:45.000Z,52.323826,4.9457674,215,3
124757.692_481768.453-Rest,2021-08-23T01:53:32.000Z,52.32303,4.9436173,410,4
124698.035_481580.074-Rest,2021-08-23T01:57:53.000Z,52.321335,4.942759,390,4
124610.194_481531.108-Rest,2021-08-23T02:00:31.000Z,52.32089,4.9414754,205,9
124599.009_481768.428-Rest,2021-08-23T02:09:55.000Z,52.32302,4.94129,30,0
124656.441_481732.340-Rest,2021-08-23T02:13:48.000Z,52.3227,4.9421353,310,1
124625.600_481632.678-Rest,2021-08-23T02:17:50.000Z,52.321804,4.941692,355,1
124741.603_481696.695-Rest,2021-08-23T02:20:31.000Z,52.322384,4.943388,120,0
124402.471_486397.825-Rest,2021-08-23T04:33:20.000Z,52.364616,4.9379864,50,2
121461.046_488644.654-Rest,2021-08-23T04:43:58.000Z,52.384636,4.894579,345,2
121320.291_488887.602-Rest,2021-08-23T04:47:44.000Z,52.386814,4.892487,225,2
120250.282_488648.271-Rest,2021-08-23T04:48:41.000Z,52.384594,4.876795,490,20
123392.151_485818.826-Rest,2021-08-23T04:48:42.000Z,52.359356,4.923208,460,9
121352.737_488763.622-Rest,2021-08-23T04:49:51.000Z,52.3857,4.892976,360,2
124600.345_486913.312-Rest,2021-08-23T04:49:54.000Z,52.36926,4.9408445,540,20
123392.151_485818.826-Rest,2021-08-23T04:50:51.000Z,52.359356,4.923208,470,0
124600.345_486913.312-Rest,2021-08-23T04:51:09.000Z,52.36926,4.9408445,420,0
121346.867_488633.127-Rest,2021-08-23T04:52:17.000Z,52.384525,4.892903,380,2
120318.284_488604.249-Rest,2021-08-23T04:52:34.000Z,52.384205,4.8777986,535,20
119116.091_482047.679-Rest,2021-08-23T04:52:51.000Z,52.3252,4.8608403,80,12
119116.091_482047.679-Rest,2021-08-23T04:53:37.000Z,52.3252,4.8608403,285,0
124123.255_486292.927-Rest,2021-08-23T04:54:20.000Z,52.36366,4.9338965,610,5
124123.255_486292.927-Rest,2021-08-23T04:55:29.000Z,52.36366,4.9338965,535,0
123429.243_486877.014-Rest,2021-08-23T04:55:40.000Z,52.36887,4.923653,490,9
124123.255_486292.927-Rest,2021-08-23T04:56:36.000Z,52.36366,4.9338965,645,0
124963.148_486770.271-Rest,2021-08-23T04:57:00.000Z,52.367996,4.9461846,550,7
123242.793_485698.636-Rest,2021-08-23T04:57:01.000Z,52.358265,4.921027,590,5
123429.243_486877.014-Rest,2021-08-23T04:57:07.000Z,52.36887,4.923653,345,0
121243.376_488578.462-Rest,2021-08-23T04:58:14.000Z,52.38403,4.8913884,65,0
123242.793_485698.636-Rest,2021-08-23T04:58:22.000Z,52.358265,4.921027,305,0
120368.896_488700.900-Rest,2021-08-23T04:58:39.000Z,52.385075,4.878532,305,20
121243.376_488578.462-Rest,2021-08-23T04:58:59.000Z,52.38403,4.8913884,95,0
120368.896_488700.900-Rest,2021-08-23T04:59:37.000Z,52.385075,4.878532,100,0
123993.499_486279.958-Rest,2021-08-23T05:00:00.000Z,52.363533,4.931993,460,9
120441.976_482554.991-Rest,2021-08-23T05:00:10.000Z,52.329845,4.8802366,190,9
121248.383_488641.194-Rest,2021-08-23T05:00:43.000Z,52.384594,4.8914557,25,0
123993.499_486279.958-Rest,2021-08-23T05:01:07.000Z,52.363533,4.931993,340,0
120441.976_482554.991-Rest,2021-08-23T05:01:08.000Z,52.329845,4.8802366,280,0
121248.383_488641.194-Rest,2021-08-23T05:01:29.000Z,52.384594,4.8914557,85,0
123993.499_486279.958-Rest,2021-08-23T05:02:13.000Z,52.363533,4.931993,380,0
120441.976_482554.991-Rest,2021-08-23T05:02:15.000Z,52.329845,4.8802366,285,0
121319.025_485527.155-Rest,2021-08-23T05:03:15.000Z,52.35661,4.892805,680,2
121254.020_488710.261-Rest,2021-08-23T05:03:21.000Z,52.385216,4.8915315,175,0
120451.171_488565.116-Rest,2021-08-23T05:03:24.000Z,52.38386,4.879754,390,20
123462.142_486829.471-Rest,2021-08-23T05:04:06.000Z,52.368443,4.924141,340,6
118706.719_484812.596-Rest,2021-08-23T05:04:32.000Z,52.35002,4.854538,935,6
122916.578_485343.066-Rest,2021-08-23T05:04:56.000Z,52.355053,4.916272,415,9
121266.726_488868.273-Rest,2021-08-23T05:05:16.000Z,52.386635,4.891702,5,0
118706.719_484812.596-Rest,2021-08-23T05:06:00.000Z,52.35002,4.854538,375,0
121266.726_488868.273-Rest,2021-08-23T05:06:14.000Z,52.386635,4.891702,85,0
119959.563_482660.157-Rest,2021-08-23T05:07:06.000Z,52.33076,4.873149,170,9
121266.726_488868.273-Rest,2021-08-23T05:07:55.000Z,52.386635,4.891702,60,0
119959.563_482660.157-Rest,2021-08-23T05:08:13.000Z,52.33076,4.873149,300,0
121337.801_485457.946-Rest,2021-08-23T05:08:30.000Z,52.35599,4.893088,20,2
124079.021_486110.123-Rest,2021-08-23T05:08:34.000Z,52.36201,4.9332643,490,9
119188.815_481770.929-Rest,2021-08-23T05:09:21.000Z,52.32272,4.8619366,95,9
120287.232_488397.445-Rest,2021-08-23T05:10:21.000Z,52.382343,4.8773637,380,20
119188.815_481770.929-Rest,2021-08-23T05:10:40.000Z,52.32272,4.8619366,940,0
118613.580_484804.614-Rest,2021-08-23T05:11:22.000Z,52.349945,4.853172,420,5
123230.756_487117.494-Rest,2021-08-23T05:11:55.000Z,52.371017,4.9207163,535,9
