id,dateObserved,lat,long,weight,day_diff
124156.833_487187.105-Rest,2021-09-01T04:37:55.000Z,52.371696,4.9343076,295,8
124156.833_487187.105-Rest,2021-09-01T04:39:02.000Z,52.371696,4.9343076,440,0
120097.477_487840.481-Rest,2021-09-01T04:44:31.000Z,52.377327,4.8746347,315,36
124239.348_487433.568-Rest,2021-09-01T04:46:13.000Z,52.373917,4.935497,355,4
124239.348_487433.568-Rest,2021-09-01T04:47:17.000Z,52.373917,4.935497,190,0
120053.027_487728.674-Rest,2021-09-01T04:47:39.000Z,52.376316,4.8739934,260,36
124745.559_484703.624-Rest,2021-09-01T04:47:55.000Z,52.349407,4.943176,275,6
123648.465_486510.013-Rest,2021-09-01T04:48:29.000Z,52.36558,4.926906,50,1
121491.278_485585.313-Rest,2021-09-01T04:48:45.000Z,52.357143,4.8953276,490,7
123544.630_487382.419-Rest,2021-09-01T04:49:48.000Z,52.373417,4.9253,415,4
121491.278_485585.313-Rest,2021-09-01T04:50:13.000Z,52.357143,4.8953276,590,0
124797.323_484811.515-Rest,2021-09-01T04:50:57.000Z,52.35038,4.943926,440,6
123859.120_487877.641-Rest,2021-09-01T04:54:13.000Z,52.377884,4.929872,185,10
124720.037_484917.190-Rest,2021-09-01T04:55:07.000Z,52.351326,4.942782,355,6
124660.464_486272.258-Rest,2021-09-01T04:56:29.000Z,52.363503,4.9417853,295,1
121326.148_485600.380-Rest,2021-09-01T04:56:46.000Z,52.35727,4.8929024,995,7
118881.463_481787.180-Rest,2021-09-01T04:57:37.000Z,52.322845,4.857427,290,7
124876.329_484909.793-Rest,2021-09-01T04:58:43.000Z,52.35127,4.9450765,675,6
118881.463_481787.180-Rest,2021-09-01T04:59:08.000Z,52.322845,4.857427,245,0
124347.512_487725.912-Rest,2021-09-01T05:00:09.000Z,52.37655,4.9370584,485,6
120268.662_487891.656-Rest,2021-09-01T05:01:02.000Z,52.377796,4.8771434,25,37
124347.512_487725.912-Rest,2021-09-01T05:01:07.000Z,52.37655,4.9370584,255,0
118239.478_485058.453-Rest,2021-09-01T05:01:11.000Z,52.3522,4.847654,195,4
124651.774_486213.970-Rest,2021-09-01T05:01:27.000Z,52.362976,4.941663,330,5
124838.804_485060.731-Rest,2021-09-01T05:01:29.000Z,52.352623,4.944512,445,6
123808.691_486370.835-Rest,2021-09-01T05:02:04.000Z,52.36434,4.9292717,550,5
