id,dateObserved,lat,long,weight,day_diff
125191.468_486862.884-Rest,2021-12-24T04:40:59.000Z,52.36884,4.9495287,5,1
125191.468_486862.884-Rest,2021-12-24T04:42:20.000Z,52.36884,4.9495287,255,0
125191.468_486862.884-Rest,2021-12-24T04:44:33.000Z,52.36884,4.9495287,135,0
125349.048_486842.688-Rest,2021-12-24T04:49:33.000Z,52.368668,4.951844,140,1
125349.048_486842.688-Rest,2021-12-24T04:50:42.000Z,52.368668,4.951844,325,0
125348.991_486776.771-Rest,2021-12-24T04:54:46.000Z,52.368073,4.951849,35,723
124600.345_486913.312-Rest,2021-12-24T05:13:47.000Z,52.36926,4.9408445,100,16
124600.345_486913.312-Rest,2021-12-24T05:14:52.000Z,52.36926,4.9408445,445,0
124920.741_486906.684-Rest,2021-12-24T05:17:53.000Z,52.369217,4.9455495,45,16
123175.262_486944.726-Rest,2021-12-24T05:26:42.000Z,52.36946,4.9199176,10,1
123175.262_486944.726-Rest,2021-12-24T05:27:49.000Z,52.36946,4.9199176,525,0
124476.534_485451.550-Rest,2021-12-24T05:28:38.000Z,52.356117,4.9391594,315,12
122976.706_487057.378-Rest,2021-12-24T05:30:41.000Z,52.370464,4.9169917,95,723
124577.351_485422.341-Rest,2021-12-24T05:33:04.000Z,52.355858,4.940642,440,14
124498.269_485112.253-Rest,2021-12-24T05:35:10.000Z,52.35307,4.9395094,250,13
124602.855_485346.089-Rest,2021-12-24T05:36:49.000Z,52.355175,4.9410233,290,723
124024.138_487943.975-Rest,2021-12-24T05:38:25.000Z,52.37849,4.9322896,380,13
124575.526_485030.977-Rest,2021-12-24T05:39:10.000Z,52.35234,4.9406505,355,13
124024.138_487943.975-Rest,2021-12-24T05:39:30.000Z,52.37849,4.9322896,115,0
123390.579_484489.943-Rest,2021-12-24T05:40:10.000Z,52.347412,4.92331,120,16
124531.080_485275.255-Rest,2021-12-24T05:40:16.000Z,52.354534,4.939976,190,14
122353.847_487635.184-Rest,2021-12-24T05:40:26.000Z,52.375618,4.90779,220,723
122353.847_487635.184-Rest,2021-12-24T05:41:24.000Z,52.375618,4.90779,120,0
123944.924_487967.962-Rest,2021-12-24T05:41:25.000Z,52.3787,4.9311237,260,13
123390.579_484489.943-Rest,2021-12-24T05:41:49.000Z,52.347412,4.92331,905,0
123944.924_487967.962-Rest,2021-12-24T05:42:05.000Z,52.3787,4.9311237,25,0
124720.037_484917.190-Rest,2021-12-24T05:44:19.000Z,52.351326,4.942782,355,13
123785.790_488009.116-Rest,2021-12-24T05:44:24.000Z,52.379063,4.928783,215,13
124448.103_485210.486-Rest,2021-12-24T05:44:32.000Z,52.353947,4.938764,170,723
122279.355_487671.392-Rest,2021-12-24T05:44:48.000Z,52.37594,4.9066925,190,10
123199.786_484473.695-Rest,2021-12-24T05:45:04.000Z,52.347256,4.9205112,40,1
123785.790_488009.116-Rest,2021-12-24T05:45:30.000Z,52.379063,4.928783,195,0
122279.355_487671.392-Rest,2021-12-24T05:46:03.000Z,52.37594,4.9066925,245,0
123199.786_484473.695-Rest,2021-12-24T05:46:30.000Z,52.347256,4.9205112,50,0
121528.756_484011.175-Rest,2021-12-24T05:47:27.000Z,52.343,4.8960342,210,723
123630.192_488052.592-Rest,2021-12-24T05:48:00.000Z,52.379444,4.926494,360,723
124362.999_485212.800-Rest,2021-12-24T05:48:10.000Z,52.353966,4.937515,190,20
124746.583_484889.985-Rest,2021-12-24T05:48:53.000Z,52.351086,4.943174,355,723
123630.192_488052.592-Rest,2021-12-24T05:49:06.000Z,52.379444,4.926494,335,0
122248.758_487686.232-Rest,2021-12-24T05:49:21.000Z,52.376072,4.906242,260,10
121449.924_483965.250-Rest,2021-12-24T05:50:08.000Z,52.342583,4.894882,240,10
123086.533_484233.521-Rest,2021-12-24T05:50:12.000Z,52.34509,4.9188724,260,13
123518.594_487976.108-Rest,2021-12-24T05:52:19.000Z,52.37875,4.9248624,290,13
118935.867_484555.600-Rest,2021-12-24T05:53:04.000Z,52.34773,4.8579283,80,1
121310.615_483912.901-Rest,2021-12-24T05:53:13.000Z,52.342102,4.8928432,175,14
123086.533_484233.521-Rest,2021-12-24T05:53:21.000Z,52.34509,4.9188724,25,0
124774.793_484863.442-Rest,2021-12-24T05:53:22.000Z,52.350845,4.94359,265,13
124413.465_485389.587-Rest,2021-12-24T05:53:36.000Z,52.355556,4.9382396,390,12
118935.867_484555.600-Rest,2021-12-24T05:55:19.000Z,52.34773,4.8579283,70,0
121289.653_484149.272-Rest,2021-12-24T05:56:25.000Z,52.344227,4.892512,230,10
121258.668_484000.623-Rest,2021-12-24T05:56:56.000Z,52.342888,4.892072,165,14
123458.572_487993.306-Rest,2021-12-24T05:57:08.000Z,52.378902,4.9239793,215,13
124797.755_484835.752-Rest,2021-12-24T05:57:09.000Z,52.3506,4.9439297,195,13
119585.362_484672.248-Rest,2021-12-24T05:57:36.000Z,52.34882,4.867448,360,10
123002.408_487216.472-Rest,2021-12-24T05:57:45.000Z,52.371895,4.917354,180,723
121289.653_484149.272-Rest,2021-12-24T05:57:46.000Z,52.344227,4.892512,205,0
123002.408_487216.472-Rest,2021-12-24T05:58:48.000Z,52.371895,4.917354,210,0
122755.188_484418.821-Rest,2021-12-24T05:58:53.000Z,52.346737,4.913992,80,723
119585.362_484672.248-Rest,2021-12-24T05:58:57.000Z,52.34882,4.867448,215,0
121210.062_484083.905-Rest,2021-12-24T05:59:45.000Z,52.34363,4.8913507,225,10
123447.148_488083.168-Rest,2021-12-24T05:59:52.000Z,52.379707,4.923803,285,723
122755.188_484418.821-Rest,2021-12-24T05:59:54.000Z,52.346737,4.913992,135,0
121153.223_485617.787-Rest,2021-12-24T06:00:00.000Z,52.357414,4.8903623,810,10
124377.086_485335.205-Rest,2021-12-24T06:00:46.000Z,52.355064,4.9377103,230,723
121307.366_484055.732-Rest,2021-12-24T06:01:01.000Z,52.343388,4.8927813,230,723
123507.766_488088.377-Rest,2021-12-24T06:01:46.000Z,52.37976,4.9246926,420,13
124797.323_484811.515-Rest,2021-12-24T06:02:10.000Z,52.35038,4.943926,455,13
118123.014_483704.366-Rest,2021-12-24T06:02:16.000Z,52.340023,4.8460927,105,723
119554.942_484812.729-Rest,2021-12-24T06:02:26.000Z,52.35008,4.8669863,125,10
121307.366_484055.732-Rest,2021-12-24T06:02:33.000Z,52.343388,4.8927813,160,0
122842.050_484379.065-Rest,2021-12-24T06:02:36.000Z,52.346382,4.9152703,280,13
123149.949_487270.318-Rest,2021-12-24T06:02:45.000Z,52.372387,4.919515,195,15
124377.086_485335.205-Rest,2021-12-24T06:02:52.000Z,52.355064,4.9377103,450,0
121300.914_484211.070-Rest,2021-12-24T06:02:54.000Z,52.34478,4.892671,170,10
114036.446_484621.799-Rest,2021-12-24T06:03:15.000Z,52.34798,4.78602,280,48
118907.253_484885.457-Rest,2021-12-24T06:03:47.000Z,52.35069,4.857473,345,13
119554.942_484812.729-Rest,2021-12-24T06:03:50.000Z,52.35008,4.8669863,265,0
123658.905_487935.887-Rest,2021-12-24T06:04:59.000Z,52.3784,4.9269266,360,13
122827.694_484425.801-Rest,2021-12-24T06:05:05.000Z,52.3468,4.9150553,225,13
121150.273_485485.075-Rest,2021-12-24T06:05:33.000Z,52.356224,4.890332,280,10
118125.015_483857.418-Rest,2021-12-24T06:05:46.000Z,52.3414,4.846105,45,723
121360.179_483994.710-Rest,2021-12-24T06:05:51.000Z,52.342842,4.8935623,260,10
118907.253_484885.457-Rest,2021-12-24T06:06:05.000Z,52.35069,4.857473,330,0
121383.010_484229.020-Rest,2021-12-24T06:06:07.000Z,52.344948,4.893874,140,10
113964.559_484492.889-Rest,2021-12-24T06:06:25.000Z,52.346817,4.784981,130,723
118125.015_483857.418-Rest,2021-12-24T06:06:43.000Z,52.3414,4.846105,175,0
124720.618_484761.065-Rest,2021-12-24T06:07:10.000Z,52.349922,4.9428043,390,13
119737.136_484826.152-Rest,2021-12-24T06:07:13.000Z,52.350212,4.869659,120,10
121150.273_485485.075-Rest,2021-12-24T06:07:17.000Z,52.356224,4.890332,300,0
121383.010_484229.020-Rest,2021-12-24T06:07:21.000Z,52.344948,4.893874,135,0
122819.720_484452.622-Rest,2021-12-24T06:07:28.000Z,52.347042,4.914936,205,13
121360.179_483994.710-Rest,2021-12-24T06:07:39.000Z,52.342842,4.8935623,170,0
119737.136_484826.152-Rest,2021-12-24T06:08:41.000Z,52.350212,4.869659,225,0
124720.618_484761.065-Rest,2021-12-24T06:08:42.000Z,52.349922,4.9428043,425,0
124147.896_485036.198-Rest,2021-12-24T06:09:01.000Z,52.352364,4.934374,255,14
123541.411_487970.167-Rest,2021-12-24T06:09:38.000Z,52.3787,4.9251976,440,13
122891.755_484487.195-Rest,2021-12-24T06:10:07.000Z,52.34736,4.91599,360,13
124147.896_485036.198-Rest,2021-12-24T06:10:08.000Z,52.352364,4.934374,195,0
123541.411_487970.167-Rest,2021-12-24T06:10:17.000Z,52.3787,4.9251976,20,0
119039.663_484929.750-Rest,2021-12-24T06:10:26.000Z,52.351097,4.8594117,535,13
116624.936_487486.492-Rest,2021-12-24T06:10:38.000Z,52.373913,4.82368,165,13
123269.329_487317.373-Rest,2021-12-24T06:10:45.000Z,52.372818,4.9212637,280,10
113807.715_484893.040-Rest,2021-12-24T06:11:01.000Z,52.3504,4.78263,190,77
124147.896_485036.198-Rest,2021-12-24T06:11:22.000Z,52.352364,4.934374,15,0
116624.936_487486.492-Rest,2021-12-24T06:11:43.000Z,52.373913,4.82368,65,0
124628.806_484757.421-Rest,2021-12-24T06:12:38.000Z,52.349888,4.9414573,20,13
116624.936_487486.492-Rest,2021-12-24T06:12:54.000Z,52.373913,4.82368,220,0
123269.329_487317.373-Rest,2021-12-24T06:12:54.000Z,52.372818,4.9212637,320,0
121219.276_485547.250-Rest,2021-12-24T06:13:14.000Z,52.356785,4.891339,740,723
121352.496_484084.886-Rest,2021-12-24T06:13:20.000Z,52.34365,4.8934407,200,10
119767.824_484500.426-Rest,2021-12-24T06:14:02.000Z,52.347286,4.8701434,370,10
124628.806_484757.421-Rest,2021-12-24T06:14:16.000Z,52.349888,4.9414573,255,0
118370.583_485006.729-Rest,2021-12-24T06:14:18.000Z,52.351746,4.8495836,475,10
119127.394_484943.604-Rest,2021-12-24T06:14:25.000Z,52.351227,4.8606977,285,13
123838.181_487883.349-Rest,2021-12-24T06:14:34.000Z,52.377937,4.929564,240,13
121352.496_484084.886-Rest,2021-12-24T06:14:43.000Z,52.34365,4.8934407,75,0
113694.662_484969.570-Rest,2021-12-24T06:15:09.000Z,52.351078,4.7809615,320,77
119767.824_484500.426-Rest,2021-12-24T06:15:18.000Z,52.347286,4.8701434,275,0
124015.061_485111.633-Rest,2021-12-24T06:15:20.000Z,52.353035,4.9324174,695,13
121219.276_485547.250-Rest,2021-12-24T06:15:21.000Z,52.356785,4.891339,635,0
116716.918_487460.542-Rest,2021-12-24T06:15:25.000Z,52.373684,4.8250337,80,13
121233.363_484195.764-Rest,2021-12-24T06:15:37.000Z,52.34464,4.891681,100,14
123330.114_487378.325-Rest,2021-12-24T06:15:55.000Z,52.373367,4.9221506,280,10
113694.662_484969.570-Rest,2021-12-24T06:16:08.000Z,52.351078,4.7809615,255,0
123776.488_487901.468-Rest,2021-12-24T06:16:25.000Z,52.378094,4.9286566,140,13
116716.918_487460.542-Rest,2021-12-24T06:16:27.000Z,52.373684,4.8250337,190,0
123060.658_484817.240-Rest,2021-12-24T06:16:31.000Z,52.350334,4.918437,115,723
119127.394_484943.604-Rest,2021-12-24T06:16:32.000Z,52.351227,4.8606977,315,0
121233.363_484195.764-Rest,2021-12-24T06:16:42.000Z,52.34464,4.891681,95,0
124015.061_485111.633-Rest,2021-12-24T06:16:51.000Z,52.353035,4.9324174,5,0
113694.662_484969.570-Rest,2021-12-24T06:17:12.000Z,52.351078,4.7809615,380,0
121219.276_485547.250-Rest,2021-12-24T06:17:53.000Z,52.356785,4.891339,510,0
123747.317_487909.274-Rest,2021-12-24T06:18:17.000Z,52.378162,4.9282274,240,13
123141.941_484719.318-Rest,2021-12-24T06:18:53.000Z,52.34946,4.919639,115,723
119822.442_484730.418-Rest,2021-12-24T06:19:13.000Z,52.349358,4.870921,420,10
123374.439_487439.944-Rest,2021-12-24T06:19:21.000Z,52.373924,4.922796,255,723
118239.478_485058.453-Rest,2021-12-24T06:19:50.000Z,52.3522,4.847654,735,13
121181.179_484230.687-Rest,2021-12-24T06:19:50.000Z,52.34495,4.890912,185,13
123141.941_484719.318-Rest,2021-12-24T06:19:57.000Z,52.34946,4.919639,90,0
121498.066_484218.640-Rest,2021-12-24T06:20:05.000Z,52.34486,4.8955636,315,723
124507.541_484665.452-Rest,2021-12-24T06:20:10.000Z,52.349052,4.939686,325,13
113700.368_485018.453-Rest,2021-12-24T06:20:16.000Z,52.35152,4.781039,140,69
124132.417_484950.428-Rest,2021-12-24T06:20:31.000Z,52.351593,4.9341545,345,723
121181.179_484230.687-Rest,2021-12-24T06:20:47.000Z,52.34495,4.890912,80,0
123687.261_487927.640-Rest,2021-12-24T06:20:54.000Z,52.378326,4.927344,445,13
113700.368_485018.453-Rest,2021-12-24T06:21:19.000Z,52.35152,4.781039,320,0
123141.941_484719.318-Rest,2021-12-24T06:21:20.000Z,52.34946,4.919639,10,0
123687.261_487927.640-Rest,2021-12-24T06:21:22.000Z,52.378326,4.927344,65,0
124507.541_484665.452-Rest,2021-12-24T06:21:45.000Z,52.349052,4.939686,435,0
123306.446_487523.794-Rest,2021-12-24T06:22:21.000Z,52.374672,4.921789,315,10
123141.941_484719.318-Rest,2021-12-24T06:22:33.000Z,52.34946,4.919639,45,0
119903.540_484746.741-Rest,2021-12-24T06:22:37.000Z,52.34951,4.8721094,315,10
119163.101_484799.566-Rest,2021-12-24T06:23:27.000Z,52.349937,4.861237,570,13
121193.751_484370.714-Rest,2021-12-24T06:23:53.000Z,52.34621,4.8910823,260,13
123141.941_484719.318-Rest,2021-12-24T06:23:55.000Z,52.34946,4.919639,90,0
121319.025_485527.155-Rest,2021-12-24T06:24:13.000Z,52.35661,4.892805,755,11
121579.022_484240.291-Rest,2021-12-24T06:24:15.000Z,52.345062,4.8967495,270,10
113687.286_485126.332-Rest,2021-12-24T06:24:37.000Z,52.35249,4.7808337,300,84
121193.751_484370.714-Rest,2021-12-24T06:24:57.000Z,52.34621,4.8910823,170,0
123173.556_487386.324-Rest,2021-12-24T06:25:07.000Z,52.373432,4.919851,155,723
124034.374_487826.103-Rest,2021-12-24T06:25:21.000Z,52.377434,4.932451,145,13
118179.133_485124.455-Rest,2021-12-24T06:25:29.000Z,52.35279,4.8467607,810,13
123141.941_484719.318-Rest,2021-12-24T06:25:41.000Z,52.34946,4.919639,240,0
124305.169_485040.857-Rest,2021-12-24T06:25:55.000Z,52.352417,4.9366817,195,14
121579.022_484240.291-Rest,2021-12-24T06:26:13.000Z,52.345062,4.8967495,285,0
124305.169_485040.857-Rest,2021-12-24T06:27:03.000Z,52.352417,4.9366817,170,0
123975.775_487842.780-Rest,2021-12-24T06:27:28.000Z,52.37758,4.9315886,320,13
119903.752_484405.326-Rest,2021-12-24T06:27:29.000Z,52.34644,4.872148,330,10
116333.459_484794.833-Rest,2021-12-24T06:27:31.000Z,52.3497,4.81971,165,50
123173.556_487386.324-Rest,2021-12-24T06:27:41.000Z,52.373432,4.919851,365,0
113784.156_485263.238-Rest,2021-12-24T06:27:47.000Z,52.353725,4.782239,635,84
121113.900_484396.417-Rest,2021-12-24T06:28:05.000Z,52.346436,4.8899083,215,10
115697.390_488576.732-Rest,2021-12-24T06:28:12.000Z,52.383644,4.8099327,285,13
122468.874_489144.919-Rest,2021-12-24T06:28:40.000Z,52.389194,4.909333,1055,112
119903.752_484405.326-Rest,2021-12-24T06:28:45.000Z,52.34644,4.872148,315,0
116333.459_484794.833-Rest,2021-12-24T06:28:49.000Z,52.3497,4.81971,315,0
123097.121_484686.016-Rest,2021-12-24T06:28:57.000Z,52.34916,4.9189844,235,723
118242.086_485128.168-Rest,2021-12-24T06:29:07.000Z,52.35283,4.8476844,945,723
121113.900_484396.417-Rest,2021-12-24T06:29:07.000Z,52.346436,4.8899083,250,0
115697.390_488576.732-Rest,2021-12-24T06:29:19.000Z,52.383644,4.8099327,395,0
123918.357_487859.411-Rest,2021-12-24T06:29:34.000Z,52.377724,4.9307437,210,13
123097.121_484686.016-Rest,2021-12-24T06:30:11.000Z,52.34916,4.9189844,5,0
121715.385_484277.946-Rest,2021-12-24T06:30:19.000Z,52.34541,4.8987465,295,10
121337.801_485457.946-Rest,2021-12-24T06:30:28.000Z,52.35599,4.893088,1070,11
123918.357_487859.411-Rest,2021-12-24T06:30:36.000Z,52.377724,4.9307437,5,0
119320.704_484863.330-Rest,2021-12-24T06:30:58.000Z,52.350517,4.8635435,620,11
123097.121_484686.016-Rest,2021-12-24T06:31:39.000Z,52.34916,4.9189844,25,0
124347.930_485103.432-Rest,2021-12-24T06:31:50.000Z,52.35298,4.9373035,235,14
121715.385_484277.946-Rest,2021-12-24T06:32:13.000Z,52.34541,4.8987465,270,0
118308.370_485124.149-Rest,2021-12-24T06:32:14.000Z,52.352795,4.8486576,1360,13
116220.373_484845.476-Rest,2021-12-24T06:32:21.000Z,52.350147,4.818044,215,50
120969.844_484409.618-Rest,2021-12-24T06:32:28.000Z,52.346546,4.8877926,205,13
123859.120_487877.641-Rest,2021-12-24T06:32:58.000Z,52.377884,4.929872,245,13
123097.121_484686.016-Rest,2021-12-24T06:33:03.000Z,52.34916,4.9189844,130,0
119995.064_484714.893-Rest,2021-12-24T06:33:04.000Z,52.349228,4.873456,130,10
116220.373_484845.476-Rest,2021-12-24T06:33:20.000Z,52.350147,4.818044,110,0
120969.844_484409.618-Rest,2021-12-24T06:33:27.000Z,52.346546,4.8877926,250,0
114016.908_484999.626-Rest,2021-12-24T06:33:50.000Z,52.351376,4.785687,130,79
119995.064_484714.893-Rest,2021-12-24T06:34:16.000Z,52.349228,4.873456,220,0
114963.800_488427.388-Rest,2021-12-24T06:34:19.000Z,52.382248,4.7991757,295,10
123097.121_484686.016-Rest,2021-12-24T06:34:31.000Z,52.34916,4.9189844,320,0
114016.908_484999.626-Rest,2021-12-24T06:34:36.000Z,52.351376,4.785687,205,0
120969.844_484409.618-Rest,2021-12-24T06:34:59.000Z,52.346546,4.8877926,85,0
121618.639_485569.861-Rest,2021-12-24T06:35:14.000Z,52.357014,4.8971987,1045,723
123097.121_484686.016-Rest,2021-12-24T06:35:47.000Z,52.34916,4.9189844,110,0
123333.775_486880.746-Rest,2021-12-24T06:37:00.000Z,52.368896,4.922251,130,1
124241.777_485326.978-Rest,2021-12-24T06:37:03.000Z,52.354984,4.935725,175,14
