id,dateObserved,lat,long,weight,day_diff
120349.078_482617.510-Rest,2020-06-04T04:12:13.000Z,52.330402,4.878867,35,2
119784.703_483024.633-Rest,2020-06-04T04:13:27.000Z,52.334023,4.8705454,330,6
119784.703_483024.633-Rest,2020-06-04T04:15:11.000Z,52.334023,4.8705454,265,0
124541.147_487154.812-Rest,2020-06-04T04:16:14.000Z,52.371426,4.939954,405,2
119784.703_483024.633-Rest,2020-06-04T04:16:43.000Z,52.334023,4.8705454,280,0
120136.897_482554.962-Rest,2020-06-04T04:16:48.000Z,52.329826,4.875761,230,6
124541.147_487154.812-Rest,2020-06-04T04:16:57.000Z,52.371426,4.939954,255,0
120136.897_482554.962-Rest,2020-06-04T04:17:52.000Z,52.329826,4.875761,0,0
124644.731_487131.046-Rest,2020-06-04T04:20:01.000Z,52.37122,4.941477,70,2
121246.287_491957.901-Rest,2020-06-04T04:21:55.000Z,52.414402,4.8910913,3130,11
124779.054_487149.634-Rest,2020-06-04T04:22:20.000Z,52.371395,4.9434476,195,2
120059.957_482659.797-Rest,2020-06-04T04:24:43.000Z,52.33076,4.874622,85,6
120059.957_482659.797-Rest,2020-06-04T04:25:28.000Z,52.33076,4.874622,210,0
122853.011_488842.900-Rest,2020-06-04T04:26:15.000Z,52.3865,4.9150047,2730,23
124963.570_487226.961-Rest,2020-06-04T04:27:04.000Z,52.3721,4.94615,295,2
119453.274_482372.904-Rest,2020-06-04T04:27:39.000Z,52.328144,4.865752,310,6
124963.570_487226.961-Rest,2020-06-04T04:28:16.000Z,52.3721,4.94615,270,0
119453.274_482372.904-Rest,2020-06-04T04:28:49.000Z,52.328144,4.865752,210,0
120024.132_482610.786-Rest,2020-06-04T04:29:11.000Z,52.33032,4.874101,275,6
119453.274_482372.904-Rest,2020-06-04T04:30:13.000Z,52.328144,4.865752,260,0
120024.132_482610.786-Rest,2020-06-04T04:30:13.000Z,52.33032,4.874101,185,0
125015.644_487230.302-Rest,2020-06-04T04:30:38.000Z,52.372143,4.9469123,345,2
121621.094_492868.768-Rest,2020-06-04T04:30:59.000Z,52.42261,4.896509,3545,6
125015.644_487230.302-Rest,2020-06-04T04:31:35.000Z,52.372143,4.9469123,395,0
122661.120_490338.300-Rest,2020-06-04T04:31:46.000Z,52.39993,4.912042,2630,11
123740.836_485804.319-Rest,2020-06-04T04:31:47.000Z,52.359245,4.928328,320,7
119959.563_482660.157-Rest,2020-06-04T04:33:59.000Z,52.33076,4.873149,240,6
123740.836_485804.319-Rest,2020-06-04T04:33:59.000Z,52.359245,4.928328,225,0
125015.644_487230.302-Rest,2020-06-04T04:34:04.000Z,52.372143,4.9469123,370,0
119959.563_482660.157-Rest,2020-06-04T04:34:59.000Z,52.33076,4.873149,330,0
120068.263_483119.234-Rest,2020-06-04T04:35:31.000Z,52.334892,4.874696,135,6
121370.161_492851.803-Rest,2020-06-04T04:35:44.000Z,52.422443,4.8928223,3105,13
121023.529_482693.430-Rest,2020-06-04T04:36:52.000Z,52.331123,4.888754,0,1
120068.263_483119.234-Rest,2020-06-04T04:36:55.000Z,52.334892,4.874696,140,0
122958.887_490374.276-Rest,2020-06-04T04:37:31.000Z,52.400272,4.916414,3325,6
119923.973_482613.214-Rest,2020-06-04T04:37:37.000Z,52.330334,4.8726315,250,6
123633.137_485760.773-Rest,2020-06-04T04:37:37.000Z,52.35885,4.926751,430,7
120068.263_483119.234-Rest,2020-06-04T04:38:29.000Z,52.334892,4.874696,300,0
119923.973_482613.214-Rest,2020-06-04T04:38:45.000Z,52.330334,4.8726315,85,0
123633.137_485760.773-Rest,2020-06-04T04:38:53.000Z,52.35885,4.926751,405,0
119923.973_482613.214-Rest,2020-06-04T04:39:33.000Z,52.330334,4.8726315,175,0
119585.753_482303.077-Rest,2020-06-04T04:41:51.000Z,52.327526,4.8677025,320,6
119858.791_482660.698-Rest,2020-06-04T04:42:47.000Z,52.330757,4.8716707,135,6
119585.753_482303.077-Rest,2020-06-04T04:42:55.000Z,52.327526,4.8677025,240,0
119858.791_482660.698-Rest,2020-06-04T04:43:44.000Z,52.330757,4.8716707,155,0
123113.331_490277.818-Rest,2020-06-04T04:44:22.000Z,52.399414,4.918692,2215,9
123424.601_488959.133-Rest,2020-06-04T04:44:50.000Z,52.38758,4.9233894,2620,7
119529.136_482177.720-Rest,2020-06-04T04:46:43.000Z,52.326397,4.866885,280,6
118369.631_484878.326-Rest,2020-06-04T04:46:54.000Z,52.35059,4.8495836,480,7
119824.033_482612.444-Rest,2020-06-04T04:47:14.000Z,52.330322,4.8711658,275,6
119063.905_484694.861-Rest,2020-06-04T04:47:54.000Z,52.348988,4.8597927,55,7
119529.136_482177.720-Rest,2020-06-04T04:48:06.000Z,52.326397,4.866885,180,0
119824.033_482612.444-Rest,2020-06-04T04:48:33.000Z,52.330322,4.8711658,75,0
117226.358_487581.587-Rest,2020-06-04T04:48:43.000Z,52.37481,4.832501,460,14
118369.631_484878.326-Rest,2020-06-04T04:48:48.000Z,52.35059,4.8495836,1010,0
120085.162_483002.339-Rest,2020-06-04T04:49:21.000Z,52.333843,4.874956,325,6
