id,lat,long,truck_num,date,weight
118465.512_485620.976-Rest,52.357273,4.85091,truck1,2021-12-30T11:12:31.000Z,630
118137.366_484928.471-Rest,52.351025,4.846169,truck1,2021-12-30T11:23:18.000Z,660
118125.766_484669.752-Rest,52.3487,4.8460274,truck1,2021-12-30T11:35:33.000Z,830
118132.008_484481.204-Rest,52.347008,4.8461394,truck1,2021-12-30T11:48:38.000Z,420
115546.603_485582.701-Rest,52.356728,4.808069,truck1,2021-12-30T12:05:46.000Z,470
115546.603_485582.701-Rest,52.356728,4.808069,truck1,2021-12-30T12:06:54.000Z,425
115546.603_485582.701-Rest,52.356728,4.808069,truck1,2021-12-30T12:07:56.000Z,435
115468.818_485558.625-Rest,52.356503,4.8069305,truck1,2021-12-30T12:11:09.000Z,410
115468.818_485558.625-Rest,52.356503,4.8069305,truck1,2021-12-30T12:12:04.000Z,135
115468.818_485558.625-Rest,52.356503,4.8069305,truck1,2021-12-30T12:13:02.000Z,470
115087.204_485466.991-Rest,52.35565,4.8013396,truck1,2021-12-30T12:18:03.000Z,50
115087.204_485466.991-Rest,52.35565,4.8013396,truck1,2021-12-30T12:19:04.000Z,100
115087.204_485466.991-Rest,52.35565,4.8013396,truck1,2021-12-30T12:20:14.000Z,455
115739.400_487925.092-Rest,52.377792,4.8106256,truck1,2021-12-30T12:35:59.000Z,245
115739.400_487925.092-Rest,52.377792,4.8106256,truck1,2021-12-30T12:37:02.000Z,340
122607.376_485512.266-Rest,52.356556,4.9117174,truck2,2021-12-30T05:32:56.000Z,185
122781.522_485595.157-Rest,52.35731,4.9142656,truck2,2021-12-30T05:36:53.000Z,285
122781.522_485595.157-Rest,52.35731,4.9142656,truck2,2021-12-30T05:38:20.000Z,130
122781.522_485595.157-Rest,52.35731,4.9142656,truck2,2021-12-30T05:39:28.000Z,190
122961.381_485654.550-Rest,52.357853,4.9169,truck2,2021-12-30T05:43:24.000Z,175
123085.669_485705.543-Rest,52.35832,4.91872,truck2,2021-12-30T05:47:16.000Z,200
122354.199_485579.663-Rest,52.357147,4.9079947,truck2,2021-12-30T05:52:04.000Z,315
122318.013_485470.151-Rest,52.35616,4.9074745,truck2,2021-12-30T05:56:06.000Z,200
122414.952_485513.211-Rest,52.356552,4.908893,truck2,2021-12-30T05:59:37.000Z,300
122472.934_485534.473-Rest,52.356747,4.909742,truck2,2021-12-30T06:02:32.000Z,355
122439.653_485350.755-Rest,52.355095,4.9092712,truck2,2021-12-30T06:06:28.000Z,270
122506.137_485387.547-Rest,52.35544,4.9102497,truck2,2021-12-30T06:09:20.000Z,435
122496.330_485460.095-Rest,52.356068,4.910075,truck2,2021-12-30T06:11:41.000Z,95
122496.330_485460.095-Rest,52.356068,4.910075,truck2,2021-12-30T06:12:37.000Z,115
122340.981_485342.761-Rest,52.355015,4.9078236,truck2,2021-12-30T06:16:37.000Z,475
122400.059_485284.102-Rest,52.354492,4.9086967,truck2,2021-12-30T06:19:15.000Z,290
123257.392_485501.641-Rest,52.3565,4.92126,truck2,2021-12-30T06:25:01.000Z,365
123854.111_486363.019-Rest,52.364273,4.929939,truck2,2021-12-30T06:31:34.000Z,200
123854.111_486363.019-Rest,52.364273,4.929939,truck2,2021-12-30T06:35:37.000Z,85
124467.356_487116.507-Rest,52.37108,4.938874,truck2,2021-12-30T06:49:08.000Z,310
124467.356_487116.507-Rest,52.37108,4.938874,truck2,2021-12-30T06:50:01.000Z,455
124541.147_487154.812-Rest,52.371426,4.939954,truck2,2021-12-30T06:53:15.000Z,375
124541.147_487154.812-Rest,52.371426,4.939954,truck2,2021-12-30T06:54:14.000Z,905
124644.731_487131.046-Rest,52.37122,4.941477,truck2,2021-12-30T06:56:41.000Z,295
124779.054_487149.634-Rest,52.371395,4.9434476,truck2,2021-12-30T06:59:06.000Z,345
123466.816_486190.250-Rest,52.362698,4.924269,truck2,2021-12-30T07:14:12.000Z,145
123622.761_485456.373-Rest,52.35611,4.926627,truck2,2021-12-30T07:22:43.000Z,305
123696.530_485411.481-Rest,52.355713,4.927714,truck2,2021-12-30T07:27:18.000Z,280
123492.818_485222.696-Rest,52.354004,4.9247417,truck2,2021-12-30T07:36:54.000Z,205
124900.636_483753.954-Rest,52.34088,4.9455366,truck2,2021-12-30T07:51:29.000Z,195
124900.636_483753.954-Rest,52.34088,4.9455366,truck2,2021-12-30T07:52:27.000Z,350
125014.991_483800.676-Rest,52.34131,4.9472103,truck2,2021-12-30T07:55:32.000Z,180
125014.991_483800.676-Rest,52.34131,4.9472103,truck2,2021-12-30T07:56:33.000Z,415
125019.514_483874.994-Rest,52.341976,4.94727,truck2,2021-12-30T08:00:56.000Z,285
125019.514_483874.994-Rest,52.341976,4.94727,truck2,2021-12-30T08:01:56.000Z,185
124920.404_483867.907-Rest,52.341908,4.9458165,truck2,2021-12-30T08:06:08.000Z,430
124816.366_483768.140-Rest,52.341007,4.9442987,truck2,2021-12-30T08:08:42.000Z,150
124648.138_487316.196-Rest,52.372883,4.94151,truck2,2021-12-30T08:30:39.000Z,155
124648.138_487316.196-Rest,52.372883,4.94151,truck2,2021-12-30T08:31:30.000Z,280
124598.011_487365.949-Rest,52.37333,4.9407697,truck2,2021-12-30T08:33:50.000Z,225
124458.654_487341.764-Rest,52.373104,4.9387255,truck2,2021-12-30T08:36:31.000Z,90
124765.428_487440.640-Rest,52.37401,4.943221,truck2,2021-12-30T08:40:46.000Z,125
124902.071_487499.512-Rest,52.374546,4.9452224,truck2,2021-12-30T08:43:30.000Z,440
124902.071_487499.512-Rest,52.374546,4.9452224,truck2,2021-12-30T08:44:19.000Z,50
124995.801_487537.485-Rest,52.374893,4.946595,truck2,2021-12-30T08:46:52.000Z,340
125115.830_487557.831-Rest,52.37508,4.948356,truck2,2021-12-30T08:49:12.000Z,285
123286.173_489001.129-Rest,52.38795,4.921352,truck2,2021-12-30T09:03:28.000Z,435
122048.235_488690.309-Rest,52.385082,4.9031987,truck2,2021-12-30T09:11:40.000Z,345
122171.975_489838.876-Rest,52.395412,4.904904,truck2,2021-12-30T09:25:42.000Z,275
122171.975_489838.876-Rest,52.395412,4.904904,truck2,2021-12-30T09:26:49.000Z,160
122225.410_489991.617-Rest,52.39679,4.905674,truck2,2021-12-30T09:30:16.000Z,145
122225.410_489991.617-Rest,52.39679,4.905674,truck2,2021-12-30T09:31:23.000Z,425
122599.169_490824.539-Rest,52.404297,4.9110847,truck2,2021-12-30T09:38:30.000Z,615
122599.169_490824.539-Rest,52.404297,4.9110847,truck2,2021-12-30T09:40:15.000Z,190
123073.860_491205.675-Rest,52.40775,4.9180236,truck2,2021-12-30T09:45:05.000Z,425
123196.298_491114.098-Rest,52.406933,4.9198318,truck2,2021-12-30T09:49:09.000Z,240
123196.298_491114.098-Rest,52.406933,4.9198318,truck2,2021-12-30T09:49:56.000Z,195
121241.362_491795.742-Rest,52.412945,4.891035,truck2,2021-12-30T10:05:53.000Z,715
121341.513_491950.560-Rest,52.41434,4.8924913,truck2,2021-12-30T10:15:40.000Z,1085
122851.462_490803.427-Rest,52.40412,4.914794,truck2,2021-12-30T10:30:38.000Z,860
122851.462_490803.427-Rest,52.40412,4.914794,truck2,2021-12-30T10:31:30.000Z,390
123156.164_490901.902-Rest,52.405025,4.919262,truck2,2021-12-30T10:35:50.000Z,375
123438.258_491304.326-Rest,52.408657,4.9233694,truck2,2021-12-30T10:41:02.000Z,145
123438.258_491304.326-Rest,52.408657,4.9233694,truck2,2021-12-30T10:42:03.000Z,380
123484.951_491362.909-Rest,52.409187,4.9240503,truck2,2021-12-30T10:45:49.000Z,105
123484.951_491362.909-Rest,52.409187,4.9240503,truck2,2021-12-30T10:46:46.000Z,355
123372.890_491852.764-Rest,52.41358,4.922357,truck2,2021-12-30T10:51:13.000Z,350
123272.950_491923.387-Rest,52.41421,4.9208817,truck2,2021-12-30T10:54:25.000Z,300
123177.465_491978.424-Rest,52.4147,4.919473,truck2,2021-12-30T10:57:22.000Z,285
120986.757_492450.296-Rest,52.41881,4.887227,truck2,2021-12-30T11:35:12.000Z,760
121062.040_492627.572-Rest,52.42041,4.8883157,truck2,2021-12-30T11:41:10.000Z,235
121062.040_492627.572-Rest,52.42041,4.8883157,truck2,2021-12-30T11:42:33.000Z,865
121230.060_492452.900-Rest,52.41885,4.890803,truck2,2021-12-30T11:47:13.000Z,160
121230.060_492452.900-Rest,52.41885,4.890803,truck2,2021-12-30T11:48:25.000Z,895
121181.577_492261.472-Rest,52.417126,4.8901095,truck2,2021-12-30T11:53:22.000Z,955
120744.548_492167.312-Rest,52.416252,4.8836956,truck2,2021-12-30T12:32:36.000Z,200
120744.548_492167.312-Rest,52.416252,4.8836956,truck2,2021-12-30T12:34:01.000Z,360
120744.548_492167.312-Rest,52.416252,4.8836956,truck2,2021-12-30T12:35:07.000Z,315
120797.636_492047.984-Rest,52.415184,4.884488,truck2,2021-12-30T12:39:03.000Z,295
120797.636_492047.984-Rest,52.415184,4.884488,truck2,2021-12-30T12:40:05.000Z,345
121248.169_492038.045-Rest,52.415123,4.891111,truck2,2021-12-30T12:44:23.000Z,375
121248.169_492038.045-Rest,52.415123,4.891111,truck2,2021-12-30T12:45:29.000Z,320
118789.189_485152.974-Rest,52.35309,4.8557115,truck3,2021-12-30T05:34:50.000Z,260
118832.658_485318.132-Rest,52.354576,4.856332,truck3,2021-12-30T05:39:09.000Z,335
118832.658_485318.132-Rest,52.354576,4.856332,truck3,2021-12-30T05:40:36.000Z,130
118887.306_484928.437-Rest,52.351074,4.857176,truck3,2021-12-30T05:46:18.000Z,275
118887.306_484928.437-Rest,52.351074,4.857176,truck3,2021-12-30T05:47:55.000Z,270
119021.092_484989.587-Rest,52.351635,4.859133,truck3,2021-12-30T05:53:01.000Z,735
119153.377_485038.628-Rest,52.352085,4.861069,truck3,2021-12-30T05:57:09.000Z,495
119153.377_485038.628-Rest,52.352085,4.861069,truck3,2021-12-30T05:58:49.000Z,295
119290.677_485094.125-Rest,52.352592,4.863078,truck3,2021-12-30T06:03:13.000Z,310
119346.717_485031.499-Rest,52.35203,4.8639073,truck3,2021-12-30T06:07:05.000Z,290
119346.717_485031.499-Rest,52.35203,4.8639073,truck3,2021-12-30T06:08:28.000Z,260
119353.198_485119.146-Rest,52.352818,4.8640294,truck3,2021-12-30T06:11:55.000Z,365
119353.198_485119.146-Rest,52.352818,4.8640294,truck3,2021-12-30T06:13:35.000Z,235
119461.279_485097.597-Rest,52.352634,4.865582,truck3,2021-12-30T06:16:59.000Z,405
119634.948_485178.664-Rest,52.353374,4.868122,truck3,2021-12-30T06:21:21.000Z,475
119634.948_485178.664-Rest,52.353374,4.868122,truck3,2021-12-30T06:23:05.000Z,295
119533.617_485205.265-Rest,52.353607,4.866632,truck3,2021-12-30T06:27:03.000Z,510
119656.627_485363.794-Rest,52.355038,4.868421,truck3,2021-12-30T06:31:28.000Z,85
119656.627_485363.794-Rest,52.355038,4.868421,truck3,2021-12-30T06:32:56.000Z,245
119324.620_484647.322-Rest,52.34858,4.8636236,truck3,2021-12-30T06:40:05.000Z,355
118726.714_484455.489-Rest,52.346813,4.85487,truck3,2021-12-30T06:45:56.000Z,295
119005.345_484317.011-Rest,52.34559,4.8589735,truck3,2021-12-30T06:52:34.000Z,140
119005.345_484317.011-Rest,52.34559,4.8589735,truck3,2021-12-30T06:54:18.000Z,425
118820.140_484475.411-Rest,52.347,4.856239,truck3,2021-12-30T06:56:04.000Z,390
118962.423_484242.405-Rest,52.344913,4.8583517,truck3,2021-12-30T07:00:11.000Z,555
118706.797_484308.211-Rest,52.34549,4.8545933,truck3,2021-12-30T07:10:54.000Z,460
118706.797_484308.211-Rest,52.34549,4.8545933,truck3,2021-12-30T07:12:57.000Z,270
118682.000_484397.219-Rest,52.346287,4.85422,truck3,2021-12-30T07:19:19.000Z,430
118682.000_484397.219-Rest,52.346287,4.85422,truck3,2021-12-30T07:23:36.000Z,425
119791.408_485537.529-Rest,52.35661,4.870381,truck3,2021-12-30T07:34:16.000Z,400
119791.408_485537.529-Rest,52.35661,4.870381,truck3,2021-12-30T07:34:19.000Z,0
119791.408_485537.529-Rest,52.35661,4.870381,truck3,2021-12-30T07:36:43.000Z,295
120743.610_482813.923-Rest,52.33219,4.884635,truck3,2021-12-30T07:54:04.000Z,35
120274.259_483076.656-Rest,52.334522,4.8777223,truck3,2021-12-30T08:01:29.000Z,145
120469.887_483003.012-Rest,52.333874,4.8806,truck3,2021-12-30T08:05:13.000Z,75
120469.887_483003.012-Rest,52.333874,4.8806,truck3,2021-12-30T08:06:27.000Z,25
120469.887_483003.012-Rest,52.333874,4.8806,truck3,2021-12-30T08:07:24.000Z,25
120451.272_483064.262-Rest,52.334423,4.8803205,truck3,2021-12-30T08:10:15.000Z,20
120451.272_483064.262-Rest,52.334423,4.8803205,truck3,2021-12-30T08:11:07.000Z,100
120374.818_482881.619-Rest,52.332775,4.8792176,truck3,2021-12-30T08:15:14.000Z,365
120374.818_482881.619-Rest,52.332775,4.8792176,truck3,2021-12-30T08:17:07.000Z,115
120374.818_482881.619-Rest,52.332775,4.8792176,truck3,2021-12-30T08:18:24.000Z,10
120458.586_482831.533-Rest,52.332333,4.8804517,truck3,2021-12-30T08:23:39.000Z,10
120458.586_482831.533-Rest,52.332333,4.8804517,truck3,2021-12-30T08:24:47.000Z,60
120458.586_482831.533-Rest,52.332333,4.8804517,truck3,2021-12-30T08:26:17.000Z,5
120235.156_482814.733-Rest,52.332165,4.877176,truck3,2021-12-30T08:32:26.000Z,225
120235.156_482814.733-Rest,52.332165,4.877176,truck3,2021-12-30T08:33:27.000Z,340
120087.818_482834.715-Rest,52.332336,4.8750124,truck3,2021-12-30T08:37:40.000Z,190
120087.818_482834.715-Rest,52.332336,4.8750124,truck3,2021-12-30T08:38:44.000Z,360
120087.818_482834.715-Rest,52.332336,4.8750124,truck3,2021-12-30T08:40:34.000Z,275
120085.962_482760.824-Rest,52.331673,4.874993,truck3,2021-12-30T08:44:03.000Z,300
120085.962_482760.824-Rest,52.331673,4.874993,truck3,2021-12-30T08:45:03.000Z,215
120085.962_482760.824-Rest,52.331673,4.874993,truck3,2021-12-30T08:46:17.000Z,380
119987.993_482836.898-Rest,52.332348,4.8735476,truck3,2021-12-30T08:51:26.000Z,175
119987.993_482836.898-Rest,52.332348,4.8735476,truck3,2021-12-30T08:52:28.000Z,245
119987.993_482836.898-Rest,52.332348,4.8735476,truck3,2021-12-30T08:53:40.000Z,195
119985.938_482760.853-Rest,52.331665,4.873525,truck3,2021-12-30T08:57:03.000Z,245
119985.938_482760.853-Rest,52.331665,4.873525,truck3,2021-12-30T08:58:50.000Z,235
119985.938_482760.853-Rest,52.331665,4.873525,truck3,2021-12-30T09:00:56.000Z,195
119192.802_482665.186-Rest,52.330753,4.8619,truck3,2021-12-30T09:06:10.000Z,40
119049.123_482672.734-Rest,52.330814,4.8597913,truck3,2021-12-30T09:10:02.000Z,50
119049.123_482672.734-Rest,52.330814,4.8597913,truck3,2021-12-30T09:11:02.000Z,30
118971.156_482675.493-Rest,52.330833,4.8586473,truck3,2021-12-30T09:13:56.000Z,10
118971.156_482675.493-Rest,52.330833,4.8586473,truck3,2021-12-30T09:15:02.000Z,40
118973.768_482810.309-Rest,52.332047,4.858671,truck3,2021-12-30T09:18:33.000Z,5
118973.768_482810.309-Rest,52.332047,4.858671,truck3,2021-12-30T09:19:56.000Z,0
119048.159_482818.299-Rest,52.332123,4.8597617,truck3,2021-12-30T09:23:08.000Z,40
119048.159_482818.299-Rest,52.332123,4.8597617,truck3,2021-12-30T09:24:07.000Z,25
119689.057_482851.054-Rest,52.33246,4.8691607,truck3,2021-12-30T09:31:20.000Z,75
119689.057_482851.054-Rest,52.33246,4.8691607,truck3,2021-12-30T09:32:28.000Z,125
120138.917_482884.999-Rest,52.33279,4.8757567,truck3,2021-12-30T09:37:37.000Z,210
120138.917_482884.999-Rest,52.33279,4.8757567,truck3,2021-12-30T09:38:54.000Z,165
118872.897_482821.561-Rest,52.332138,4.85719,truck3,2021-12-30T09:48:50.000Z,75
118872.897_482821.561-Rest,52.332138,4.85719,truck3,2021-12-30T09:51:14.000Z,230
118848.479_482791.163-Rest,52.331863,4.8568354,truck3,2021-12-30T09:54:46.000Z,175
118848.479_482791.163-Rest,52.331863,4.8568354,truck3,2021-12-30T09:56:09.000Z,135
118883.764_482585.820-Rest,52.33002,4.857375,truck3,2021-12-30T09:59:24.000Z,115
118883.764_482585.820-Rest,52.33002,4.857375,truck3,2021-12-30T10:00:27.000Z,50
118884.072_482459.713-Rest,52.328888,4.8573933,truck3,2021-12-30T10:04:06.000Z,215
118884.072_482459.713-Rest,52.328888,4.8573933,truck3,2021-12-30T10:05:17.000Z,45
118884.072_482459.713-Rest,52.328888,4.8573933,truck3,2021-12-30T10:06:37.000Z,100
118883.623_482224.491-Rest,52.326775,4.857412,truck3,2021-12-30T10:10:04.000Z,120
118883.623_482224.491-Rest,52.326775,4.857412,truck3,2021-12-30T10:11:04.000Z,140
118883.838_482067.797-Rest,52.325367,4.857432,truck3,2021-12-30T10:13:59.000Z,215
118883.838_482067.797-Rest,52.325367,4.857432,truck3,2021-12-30T10:15:21.000Z,280
118882.828_481928.981-Rest,52.32412,4.857432,truck3,2021-12-30T10:18:43.000Z,110
118882.828_481928.981-Rest,52.32412,4.857432,truck3,2021-12-30T10:19:49.000Z,65
118881.463_481787.180-Rest,52.322845,4.857427,truck3,2021-12-30T10:23:56.000Z,280
118881.463_481787.180-Rest,52.322845,4.857427,truck3,2021-12-30T10:25:18.000Z,280
118894.374_482440.467-Rest,52.328716,4.8575463,truck3,2021-12-30T10:30:45.000Z,60
118894.374_482440.467-Rest,52.328716,4.8575463,truck3,2021-12-30T10:31:49.000Z,195
118896.187_482564.354-Rest,52.32983,4.8575597,truck3,2021-12-30T10:34:41.000Z,80
118896.187_482564.354-Rest,52.32983,4.8575597,truck3,2021-12-30T10:35:54.000Z,175
118902.837_482728.849-Rest,52.33131,4.8576393,truck3,2021-12-30T10:39:13.000Z,75
118902.837_482728.849-Rest,52.33131,4.8576393,truck3,2021-12-30T10:40:34.000Z,200
118907.906_482930.925-Rest,52.333126,4.8576922,truck3,2021-12-30T10:44:01.000Z,100
118907.906_482930.925-Rest,52.333126,4.8576922,truck3,2021-12-30T10:45:23.000Z,225
124883.339_481327.054-Rest,52.31907,4.9455,truck3,2021-12-30T11:25:20.000Z,135
124786.977_481504.661-Rest,52.32066,4.9440703,truck3,2021-12-30T11:29:54.000Z,145
124786.977_481504.661-Rest,52.32066,4.9440703,truck3,2021-12-30T11:31:33.000Z,250
124780.765_481398.317-Rest,52.319706,4.943989,truck3,2021-12-30T11:50:35.000Z,130
124693.739_481350.393-Rest,52.31927,4.942717,truck3,2021-12-30T11:54:28.000Z,55
124870.293_481448.255-Rest,52.32016,4.9452977,truck3,2021-12-30T11:59:07.000Z,120
122972.370_486381.462-Rest,52.364388,4.916992,truck4,2021-12-30T05:37:10.000Z,245
122972.370_486381.462-Rest,52.364388,4.916992,truck4,2021-12-30T05:38:25.000Z,160
122504.629_486790.262-Rest,52.368034,4.910086,truck4,2021-12-30T05:42:34.000Z,490
122569.976_486884.567-Rest,52.368885,4.9110365,truck4,2021-12-30T05:47:26.000Z,595
122430.102_486664.795-Rest,52.3669,4.9090037,truck4,2021-12-30T05:50:40.000Z,515
122699.922_486527.920-Rest,52.36569,4.9129786,truck4,2021-12-30T05:54:31.000Z,110
122717.496_486426.193-Rest,52.364777,4.913246,truck4,2021-12-30T05:59:15.000Z,105
123648.465_486510.013-Rest,52.36558,4.926906,truck4,2021-12-30T06:07:32.000Z,245
123588.940_486424.895-Rest,52.364815,4.92604,truck4,2021-12-30T06:11:53.000Z,195
123588.940_486424.895-Rest,52.364815,4.92604,truck4,2021-12-30T06:12:11.000Z,10
123618.611_486435.698-Rest,52.364914,4.926475,truck4,2021-12-30T06:17:31.000Z,230
123737.492_486470.582-Rest,52.365234,4.928217,truck4,2021-12-30T06:20:59.000Z,260
123803.905_486428.396-Rest,52.364857,4.929196,truck4,2021-12-30T06:28:01.000Z,245
123596.353_485656.309-Rest,52.357906,4.926221,truck4,2021-12-30T06:34:16.000Z,440
120477.769_486019.498-Rest,52.360985,4.8804064,truck4,2021-12-30T06:55:35.000Z,310
120594.737_486068.650-Rest,52.36143,4.882118,truck4,2021-12-30T06:59:23.000Z,110
120594.737_486068.650-Rest,52.36143,4.882118,truck4,2021-12-30T07:00:30.000Z,90
120332.270_485802.321-Rest,52.359024,4.8782926,truck4,2021-12-30T07:06:26.000Z,250
120446.433_485850.884-Rest,52.359467,4.8799634,truck4,2021-12-30T07:10:29.000Z,165
120446.433_485850.884-Rest,52.359467,4.8799634,truck4,2021-12-30T07:11:42.000Z,75
120560.292_485877.614-Rest,52.359715,4.8816323,truck4,2021-12-30T07:15:11.000Z,160
120560.292_485877.614-Rest,52.359715,4.8816323,truck4,2021-12-30T07:16:22.000Z,125
120646.662_485936.001-Rest,52.360245,4.882894,truck4,2021-12-30T07:19:50.000Z,210
120359.218_485538.717-Rest,52.356655,4.8787155,truck4,2021-12-30T07:26:52.000Z,245
121841.307_485396.575-Rest,52.35547,4.900484,truck4,2021-12-30T07:38:44.000Z,1010
121710.674_485332.175-Rest,52.35488,4.8985734,truck4,2021-12-30T07:42:56.000Z,230
121738.243_485272.953-Rest,52.35435,4.898984,truck4,2021-12-30T07:46:31.000Z,515
121288.900_485035.655-Rest,52.352192,4.892412,truck4,2021-12-30T07:55:40.000Z,615
121288.900_485035.655-Rest,52.352192,4.892412,truck4,2021-12-30T07:57:00.000Z,685
119226.056_484126.364-Rest,52.34389,4.8622327,truck4,2021-12-30T08:11:14.000Z,145
119423.930_484220.427-Rest,52.34475,4.865126,truck4,2021-12-30T08:16:03.000Z,325
119542.737_484164.293-Rest,52.34425,4.8668756,truck4,2021-12-30T08:20:30.000Z,895
119411.360_484355.580-Rest,52.345963,4.864928,truck4,2021-12-30T08:25:13.000Z,245
119411.360_484355.580-Rest,52.345963,4.864928,truck4,2021-12-30T08:26:35.000Z,270
119365.792_484312.148-Rest,52.34557,4.8642635,truck4,2021-12-30T08:29:57.000Z,145
119365.792_484312.148-Rest,52.34557,4.8642635,truck4,2021-12-30T08:31:18.000Z,240
119304.477_484322.012-Rest,52.345654,4.863363,truck4,2021-12-30T08:34:51.000Z,415
119304.477_484322.012-Rest,52.345654,4.863363,truck4,2021-12-30T08:36:20.000Z,420
119377.285_484463.757-Rest,52.34693,4.864416,truck4,2021-12-30T08:41:30.000Z,625
119377.285_484463.757-Rest,52.34693,4.864416,truck4,2021-12-30T08:46:58.000Z,735
118259.991_484666.549-Rest,52.348682,4.8479977,truck4,2021-12-30T08:54:55.000Z,860
118294.889_484655.096-Rest,52.34858,4.8485107,truck4,2021-12-30T08:59:10.000Z,880
118346.760_484734.743-Rest,52.349308,4.8492355,truck4,2021-12-30T09:05:09.000Z,840
118288.054_484967.674-Rest,52.351387,4.8483763,truck4,2021-12-30T09:10:40.000Z,700
118244.089_484816.110-Rest,52.350025,4.847748,truck4,2021-12-30T09:20:30.000Z,1020
118123.169_484776.176-Rest,52.349655,4.8459773,truck4,2021-12-30T09:29:09.000Z,940
118682.000_484397.219-Rest,52.346287,4.85422,truck4,2021-12-30T09:33:50.000Z,140
118682.000_484397.219-Rest,52.346287,4.85422,truck4,2021-12-30T09:35:19.000Z,265
118787.476_484420.545-Rest,52.346504,4.8557653,truck4,2021-12-30T09:38:18.000Z,120
118753.562_484362.545-Rest,52.34598,4.8552737,truck4,2021-12-30T09:39:45.000Z,150
118787.476_484420.545-Rest,52.346504,4.8557653,truck4,2021-12-30T09:44:06.000Z,220
118811.815_484374.131-Rest,52.34609,4.8561273,truck4,2021-12-30T09:45:38.000Z,225
118787.476_484420.545-Rest,52.346504,4.8557653,truck4,2021-12-30T09:49:15.000Z,235
118787.476_484420.545-Rest,52.346504,4.8557653,truck4,2021-12-30T09:51:29.000Z,1055
118876.357_484398.414-Rest,52.34631,4.857072,truck4,2021-12-30T09:54:12.000Z,200
118876.357_484398.414-Rest,52.34631,4.857072,truck4,2021-12-30T09:55:51.000Z,215
119323.746_484490.834-Rest,52.34717,4.8636274,truck4,2021-12-30T10:02:23.000Z,700
119321.416_484528.621-Rest,52.34751,4.8635893,truck4,2021-12-30T10:06:04.000Z,600
119248.954_484549.602-Rest,52.347694,4.8625236,truck4,2021-12-30T10:09:21.000Z,405
119248.954_484549.602-Rest,52.347694,4.8625236,truck4,2021-12-30T10:12:07.000Z,220
121946.111_484011.224-Rest,52.343025,4.9021587,truck4,2021-12-30T10:32:24.000Z,205
121918.402_484060.000-Rest,52.34346,4.901747,truck4,2021-12-30T10:36:10.000Z,165
121916.240_484085.133-Rest,52.34369,4.901713,truck4,2021-12-30T10:39:13.000Z,300
