date,truck_num,tot_weight
2020-01-01,truck0,14220.0
2020-01-01,truck1,13435.0
2020-01-01,truck2,15565.0
2020-01-01,truck3,14220.0
2020-01-01,truck4,12495.0
2020-01-01,truck5,15875.0
2020-01-01,truck6,5400.0
2020-01-02,truck0,15900.0
2020-01-02,truck1,15915.0
2020-01-02,truck2,15815.0
2020-01-02,truck3,15950.0
2020-01-02,truck4,15930.0
2020-01-02,truck5,15985.0
2020-01-02,truck6,15990.0
2020-01-02,truck7,15900.0
2020-01-02,truck8,15925.0
2020-01-02,truck9,15930.0
2020-01-02,truck10,15950.0
2020-01-02,truck11,15915.0
2020-01-02,truck12,15565.0
2020-01-02,truck13,15980.0
2020-01-02,truck14,10460.0
2020-01-02,truck15,15965.0
2020-01-02,truck16,15930.0
2020-01-02,truck17,15980.0
2020-01-02,truck18,13990.0
2020-01-02,truck19,15940.0
2020-01-02,truck20,13695.0
2020-01-02,truck21,15975.0
2020-01-02,truck22,15845.0
2020-01-02,truck23,15865.0
2020-01-02,truck24,15860.0
2020-01-02,truck25,15940.0
2020-01-02,truck26,5765.0
2020-01-02,truck27,3865.0
2020-01-02,truck28,14830.0
2020-01-02,truck29,5230.0
2020-01-02,truck30,4850.0
2020-01-02,truck31,370.0
2020-01-02,truck32,15710.0
2020-01-02,truck33,5945.0
2020-01-02,truck34,2420.0
2020-01-03,truck0,15890.0
2020-01-03,truck1,15680.0
2020-01-03,truck2,15975.0
2020-01-03,truck3,15935.0
2020-01-03,truck4,15890.0
2020-01-03,truck5,15945.0
2020-01-03,truck6,15875.0
2020-01-03,truck7,15930.0
2020-01-03,truck8,15980.0
2020-01-03,truck9,15985.0
2020-01-03,truck10,15930.0
2020-01-03,truck11,15915.0
2020-01-03,truck12,15845.0
2020-01-03,truck13,15960.0
2020-01-03,truck14,15830.0
2020-01-03,truck15,15885.0
2020-01-03,truck16,15945.0
2020-01-03,truck17,15825.0
2020-01-03,truck18,15985.0
2020-01-03,truck19,15920.0
2020-01-03,truck20,10395.0
2020-01-03,truck21,15695.0
2020-01-03,truck22,11540.0
2020-01-03,truck23,14760.0
2020-01-03,truck24,15995.0
2020-01-03,truck25,15785.0
2020-01-03,truck26,14410.0
2020-01-03,truck27,8255.0
2020-01-03,truck28,465.0
2020-01-03,truck29,15920.0
2020-01-03,truck30,770.0
2020-01-03,truck31,1685.0
2020-01-03,truck32,12385.0
2020-01-03,truck33,7485.0
2020-01-03,truck34,3705.0
2020-01-03,truck35,2270.0
2020-01-03,truck36,6370.0
2020-01-04,truck0,15985.0
2020-01-04,truck1,10895.0
2020-01-04,truck2,15815.0
2020-01-04,truck3,15935.0
2020-01-04,truck4,15960.0
2020-01-04,truck5,15410.0
2020-01-04,truck6,15920.0
2020-01-04,truck7,15900.0
2020-01-04,truck8,2405.0
2020-01-04,truck9,2695.0
2020-01-04,truck10,4140.0
2020-01-04,truck11,275.0
2020-01-04,truck12,4330.0
2020-01-05,truck0,8660.0
2020-01-05,truck1,13985.0
2020-01-05,truck2,3325.0
2020-01-05,truck3,7775.0
2020-01-06,truck0,15965.0
2020-01-06,truck1,15895.0
2020-01-06,truck2,15810.0
2020-01-06,truck3,14945.0
2020-01-06,truck4,15980.0
2020-01-06,truck5,15955.0
2020-01-06,truck6,14805.0
2020-01-06,truck7,15990.0
2020-01-06,truck8,15825.0
2020-01-06,truck9,15935.0
2020-01-06,truck10,15935.0
2020-01-06,truck11,15940.0
2020-01-06,truck12,15820.0
2020-01-06,truck13,15985.0
2020-01-06,truck14,15915.0
2020-01-06,truck15,15995.0
2020-01-06,truck16,15890.0
2020-01-06,truck17,15945.0
2020-01-06,truck18,15940.0
2020-01-06,truck19,15975.0
2020-01-06,truck20,15880.0
2020-01-06,truck21,15325.0
2020-01-06,truck22,15910.0
2020-01-06,truck23,15930.0
2020-01-06,truck24,15810.0
2020-01-06,truck25,15815.0
2020-01-06,truck26,15360.0
2020-01-06,truck27,14170.0
2020-01-06,truck28,11150.0
2020-01-06,truck29,15965.0
