date,truck_num,tot_weight
2020-01-01,truck0,11230.0
2020-01-01,truck1,8080.0
2020-01-01,truck2,11990.0
2020-01-01,truck3,11980.0
2020-01-01,truck4,11160.0
2020-01-01,truck5,11985.0
2020-01-01,truck6,10630.0
2020-01-01,truck7,7830.0
2020-01-01,truck8,3165.0
2020-01-01,truck9,420.0
2020-01-01,truck10,2740.0
2020-01-02,truck0,11995.0
2020-01-02,truck1,11995.0
2020-01-02,truck2,11795.0
2020-01-02,truck3,11995.0
2020-01-02,truck4,11995.0
2020-01-02,truck5,11995.0
2020-01-02,truck6,11975.0
2020-01-02,truck7,11995.0
2020-01-02,truck8,11990.0
2020-01-02,truck9,11955.0
2020-01-02,truck10,11990.0
2020-01-02,truck11,11995.0
2020-01-02,truck12,11980.0
2020-01-02,truck13,9680.0
2020-01-02,truck14,11965.0
2020-01-02,truck15,4040.0
2020-01-02,truck16,6685.0
2020-01-02,truck17,11995.0
2020-01-02,truck18,10055.0
2020-01-02,truck19,11965.0
2020-01-02,truck20,11950.0
2020-01-02,truck21,11995.0
2020-01-02,truck22,11005.0
2020-01-02,truck23,11995.0
2020-01-02,truck24,11925.0
2020-01-02,truck25,10650.0
2020-01-02,truck26,160.0
2020-01-02,truck27,11880.0
2020-01-02,truck28,11990.0
2020-01-02,truck29,10780.0
2020-01-02,truck30,11980.0
2020-01-02,truck31,2900.0
2020-01-02,truck32,11990.0
2020-01-02,truck33,8275.0
2020-01-02,truck34,8080.0
2020-01-02,truck35,2760.0
2020-01-02,truck36,3735.0
2020-01-02,truck37,565.0
2020-01-02,truck38,11835.0
2020-01-02,truck39,11880.0
2020-01-02,truck40,410.0
2020-01-02,truck41,10145.0
2020-01-02,truck42,2790.0
2020-01-02,truck43,11995.0
2020-01-02,truck44,11075.0
2020-01-02,truck45,4565.0
2020-01-02,truck46,6280.0
2020-01-02,truck47,1150.0
2020-01-02,truck48,115.0
2020-01-02,truck49,10525.0
2020-01-02,truck50,3665.0
2020-01-03,truck0,11980.0
2020-01-03,truck1,11990.0
2020-01-03,truck2,11990.0
2020-01-03,truck3,11995.0
2020-01-03,truck4,11980.0
2020-01-03,truck5,11960.0
2020-01-03,truck6,11995.0
2020-01-03,truck7,11990.0
2020-01-03,truck8,11975.0
2020-01-03,truck9,11990.0
2020-01-03,truck10,11990.0
2020-01-03,truck11,11945.0
2020-01-03,truck12,11990.0
2020-01-03,truck13,11975.0
2020-01-03,truck14,11990.0
2020-01-03,truck15,11995.0
2020-01-03,truck16,11990.0
2020-01-03,truck17,11990.0
2020-01-03,truck18,11965.0
2020-01-03,truck19,11995.0
2020-01-03,truck20,10090.0
2020-01-03,truck21,10125.0
2020-01-03,truck22,11960.0
2020-01-03,truck23,11910.0
2020-01-03,truck24,8980.0
2020-01-03,truck25,11945.0
2020-01-03,truck26,11870.0
2020-01-03,truck27,11945.0
2020-01-03,truck28,11890.0
2020-01-03,truck29,11990.0
2020-01-03,truck30,10595.0
2020-01-03,truck31,11855.0
2020-01-03,truck32,11145.0
2020-01-03,truck33,11915.0
2020-01-03,truck34,7685.0
2020-01-03,truck35,3315.0
2020-01-03,truck36,11990.0
2020-01-03,truck37,4620.0
2020-01-03,truck38,11970.0
2020-01-03,truck39,465.0
2020-01-03,truck40,11540.0
2020-01-03,truck41,2090.0
2020-01-03,truck42,5280.0
2020-01-03,truck43,3620.0
2020-01-03,truck44,1420.0
2020-01-03,truck45,8330.0
2020-01-03,truck46,1775.0
2020-01-03,truck47,4030.0
2020-01-04,truck0,11960.0
2020-01-04,truck1,6525.0
2020-01-04,truck2,11770.0
2020-01-04,truck3,11975.0
2020-01-04,truck4,11760.0
2020-01-04,truck5,9185.0
2020-01-04,truck6,11965.0
2020-01-04,truck7,11975.0
2020-01-04,truck8,11995.0
2020-01-04,truck9,1980.0
2020-01-04,truck10,8995.0
2020-01-04,truck11,4050.0
2020-01-04,truck12,7465.0
2020-01-04,truck13,280.0
2020-01-04,truck14,5175.0
2020-01-04,truck15,425.0
2020-01-04,truck16,1725.0
2020-01-04,truck17,235.0
2020-01-04,truck18,950.0
2020-01-04,truck19,275.0
2020-01-04,truck20,5000.0
2020-01-05,truck0,11880.0
2020-01-05,truck1,11995.0
2020-01-05,truck2,3325.0
2020-01-05,truck3,4090.0
2020-01-05,truck4,2360.0
2020-01-05,truck5,95.0
2020-01-06,truck0,11995.0
2020-01-06,truck1,11960.0
2020-01-06,truck2,11995.0
2020-01-06,truck3,11995.0
2020-01-06,truck4,11900.0
2020-01-06,truck5,11990.0
2020-01-06,truck6,11945.0
2020-01-06,truck7,11980.0
2020-01-06,truck8,11880.0
2020-01-06,truck9,11995.0
2020-01-06,truck10,10160.0
2020-01-06,truck11,11890.0
2020-01-06,truck12,11985.0
2020-01-06,truck13,11905.0
2020-01-06,truck14,11930.0
2020-01-06,truck15,11935.0
2020-01-06,truck16,11945.0
2020-01-06,truck17,11970.0
2020-01-06,truck18,11975.0
2020-01-06,truck19,11990.0
2020-01-06,truck20,11965.0
2020-01-06,truck21,11945.0
2020-01-06,truck22,11920.0
2020-01-06,truck23,11995.0
2020-01-06,truck24,11945.0
2020-01-06,truck25,11895.0
2020-01-06,truck26,11955.0
2020-01-06,truck27,11055.0
2020-01-06,truck28,11965.0
2020-01-06,truck29,11820.0
2020-01-06,truck30,11885.0
2020-01-06,truck31,11990.0
2020-01-06,truck32,2910.0
2020-01-06,truck33,11965.0
2020-01-06,truck34,8155.0
2020-01-06,truck35,2185.0
2020-01-06,truck36,11670.0
2020-01-06,truck37,7850.0
2020-01-06,truck38,1885.0
2020-01-06,truck39,11740.0
2020-01-06,truck40,11785.0
2020-01-06,truck41,11015.0
2020-01-06,truck42,4365.0
2020-01-06,truck43,2500.0
2020-01-06,truck44,5210.0
2020-01-06,truck45,550.0
2020-01-06,truck46,10000.0
2020-01-06,truck47,860.0
2020-01-06,truck48,375.0
2020-01-06,truck49,5175.0
2020-01-06,truck50,5200.0
2020-01-06,truck51,870.0
2020-01-06,truck52,3970.0
2020-01-07,truck0,11985.0
2020-01-07,truck1,11985.0
2020-01-07,truck2,10710.0
2020-01-07,truck3,11990.0
2020-01-07,truck4,11995.0
2020-01-07,truck5,11995.0
2020-01-07,truck6,11940.0
2020-01-07,truck7,11970.0
2020-01-07,truck8,11990.0
2020-01-07,truck9,11995.0
2020-01-07,truck10,11970.0
2020-01-07,truck11,11970.0
2020-01-07,truck12,11990.0
2020-01-07,truck13,11805.0
2020-01-07,truck14,11975.0
2020-01-07,truck15,11975.0
2020-01-07,truck16,11980.0
2020-01-07,truck17,11980.0
2020-01-07,truck18,11965.0
2020-01-07,truck19,11980.0
2020-01-07,truck20,11980.0
2020-01-07,truck21,11840.0
2020-01-07,truck22,11340.0
2020-01-07,truck23,11920.0
2020-01-07,truck24,11985.0
2020-01-07,truck25,11910.0
2020-01-07,truck26,11940.0
2020-01-07,truck27,11995.0
2020-01-07,truck28,10645.0
2020-01-07,truck29,10675.0
2020-01-07,truck30,5955.0
2020-01-07,truck31,11275.0
2020-01-07,truck32,10110.0
2020-01-07,truck33,11920.0
2020-01-07,truck34,11990.0
2020-01-07,truck35,8225.0
2020-01-07,truck36,11985.0
2020-01-07,truck37,11840.0
2020-01-07,truck38,11965.0
2020-01-07,truck39,5050.0
2020-01-07,truck40,11895.0
2020-01-07,truck41,1475.0
2020-01-07,truck42,295.0
2020-01-07,truck43,2755.0
2020-01-07,truck44,8045.0
2020-01-07,truck45,5135.0
2020-01-07,truck46,355.0
2020-01-07,truck47,4570.0
2020-01-07,truck48,905.0
2020-01-07,truck49,1410.0
2020-01-08,truck0,11965.0
2020-01-08,truck1,11970.0
2020-01-08,truck2,11940.0
2020-01-08,truck3,11955.0
2020-01-08,truck4,11895.0
2020-01-08,truck5,11995.0
