date,truck_num,tot_weight
2020-01-07,truck20,15930.0
2020-01-07,truck21,14005.0
2020-01-07,truck22,7240.0
2020-01-07,truck23,15990.0
2020-01-07,truck24,15945.0
2020-01-07,truck25,9370.0
2020-01-07,truck26,8225.0
2020-01-07,truck27,10650.0
2020-01-07,truck28,14620.0
2020-01-07,truck29,13520.0
2020-01-07,truck30,15900.0
2020-01-07,truck31,10815.0
2020-01-07,truck32,1865.0
2020-01-07,truck33,10010.0
2020-01-07,truck34,6230.0
2020-01-07,truck35,5335.0
2020-01-07,truck36,6140.0
2020-01-07,truck37,0.0
2020-01-07,truck38,1410.0
2020-01-08,truck0,15925.0
2020-01-08,truck1,1435.0
2020-01-08,truck2,15870.0
2020-01-08,truck3,15890.0
2020-01-08,truck4,15725.0
2020-01-08,truck5,15890.0
2020-01-08,truck6,15790.0
2020-01-08,truck7,14915.0
2020-01-08,truck8,15665.0
2020-01-08,truck9,15935.0
2020-01-08,truck10,15655.0
2020-01-08,truck11,5610.0
2020-01-08,truck12,15900.0
2020-01-08,truck13,15960.0
2020-01-08,truck14,15585.0
2020-01-08,truck15,15845.0
2020-01-08,truck16,11335.0
2020-01-08,truck17,15935.0
2020-01-08,truck18,15945.0
2020-01-08,truck19,15475.0
2020-01-08,truck20,15955.0
2020-01-08,truck21,1800.0
2020-01-08,truck22,7200.0
2020-01-08,truck23,15935.0
2020-01-08,truck24,7665.0
2020-01-08,truck25,1355.0
2020-01-08,truck26,1955.0
2020-01-08,truck27,3640.0
2020-01-08,truck28,8935.0
2020-01-08,truck29,2100.0
2020-01-08,truck30,12755.0
2020-01-08,truck31,11895.0
2020-01-08,truck32,3905.0
2020-01-08,truck33,15905.0
2020-01-08,truck34,2895.0
2020-01-09,truck0,15965.0
2020-01-09,truck1,14460.0
2020-01-09,truck2,15970.0
2020-01-09,truck3,5450.0
2020-01-09,truck4,13930.0
2020-01-09,truck5,5860.0
2020-01-09,truck6,15980.0
2020-01-09,truck7,15905.0
2020-01-09,truck8,14750.0
2020-01-09,truck9,15300.0
2020-01-09,truck10,7520.0
2020-01-09,truck11,15940.0
2020-01-09,truck12,2430.0
2020-01-09,truck13,15290.0
