id,lat,long
115832.416_484138.870-Rest,52.34377,4.812433
115834.052_484338.861-Rest,52.34557,4.812433
115841.914_484038.967-Rest,52.342873,4.8125834
115845.306_485492.767-Rest,52.355938,4.812464
115860.257_487807.059-Rest,52.37674,4.812414
115866.298_485104.204-Rest,52.352448,4.8128176
115866.623_487681.221-Rest,52.37561,4.8125224
115868.779_485339.902-Rest,52.35457,4.8128266
115870.239_487853.215-Rest,52.377155,4.8125553
115873.694_488144.361-Rest,52.379772,4.8125725
115881.888_485566.119-Rest,52.3566,4.8129926
115882.504_487850.932-Rest,52.377136,4.812736
115884.217_487948.936-Rest,52.378017,4.8127494
115890.035_487883.438-Rest,52.377426,4.812843
115900.726_487946.459-Rest,52.377995,4.812992
115903.129_488534.848-Rest,52.38328,4.812959
115904.862_484303.533-Rest,52.345257,4.8134766
115909.193_485236.441-Rest,52.35364,4.8134317
115913.212_485460.477-Rest,52.355656,4.8134646
115917.011_487576.510-Rest,52.374672,4.8132744
115918.085_487461.894-Rest,52.373642,4.8133035
115923.272_487560.188-Rest,52.374523,4.8133683
115924.725_484793.492-Rest,52.34966,4.813711
115929.038_484411.814-Rest,52.34623,4.813819
115929.509_484207.898-Rest,52.3444,4.8138494
115930.450_484444.467-Rest,52.346523,4.8138356
115930.500_487884.174-Rest,52.377438,4.813437
115930.900_484043.528-Rest,52.342922,4.813889
115936.901_488135.799-Rest,52.3797,4.8135014
115938.882_487896.125-Rest,52.377544,4.8135586
115941.400_488005.689-Rest,52.37853,4.813583
115943.777_484651.849-Rest,52.34839,4.8140073
115943.990_488184.429-Rest,52.38014,4.8136
115944.367_484515.590-Rest,52.347164,4.8140316
115944.611_484419.326-Rest,52.3463,4.8140464
115944.692_485127.317-Rest,52.35266,4.8139653
115950.579_488402.187-Rest,52.382095,4.8136716
115951.534_484043.683-Rest,52.342922,4.814192
115953.838_488295.281-Rest,52.381134,4.8137317
115972.955_487875.211-Rest,52.37736,4.814061
115975.411_488610.380-Rest,52.38397,4.814012
115977.940_484212.508-Rest,52.344444,4.8145595
115980.445_485528.498-Rest,52.35627,4.8144436
115983.729_487565.300-Rest,52.374577,4.8142557
115987.485_485260.838-Rest,52.353867,4.814578
115988.565_484132.481-Rest,52.343723,4.814725
115991.753_487981.243-Rest,52.378315,4.814325
115994.314_487659.968-Rest,52.375427,4.8144
115995.390_488048.577-Rest,52.378918,4.8143706
115996.574_487860.942-Rest,52.37723,4.8144097
115998.632_487381.265-Rest,52.37292,4.8144956
115999.771_485605.900-Rest,52.356968,4.8147182
116004.054_484773.131-Rest,52.349483,4.814878
116004.300_484658.750-Rest,52.348454,4.8148947
116014.115_487883.324-Rest,52.377434,4.814665
116019.285_487461.149-Rest,52.373642,4.81479
116020.815_485157.899-Rest,52.352943,4.815079
116024.136_484514.174-Rest,52.347157,4.815202
116026.930_485391.893-Rest,52.355045,4.8151417
116039.821_487541.763-Rest,52.374367,4.815082
116041.106_484843.663-Rest,52.35012,4.8154135
116046.266_488246.523-Rest,52.380703,4.815095
116046.304_484299.696-Rest,52.34523,4.8155527
116050.678_488268.091-Rest,52.380898,4.815157
116052.242_484445.736-Rest,52.346542,4.815623
116052.306_484420.355-Rest,52.346317,4.8156266
116064.424_485285.814-Rest,52.354095,4.8157043
116066.679_487969.173-Rest,52.378212,4.815427
116071.474_487847.798-Rest,52.37712,4.815511
116073.574_484041.398-Rest,52.34291,4.815983
116076.666_484213.491-Rest,52.34446,4.816008
116079.436_485458.391-Rest,52.355648,4.8159046
116085.218_488247.172-Rest,52.38071,4.8156667
116088.093_484901.082-Rest,52.35064,4.8160963
116089.294_487870.446-Rest,52.377327,4.81577
116096.650_487447.431-Rest,52.373524,4.8159275
116098.790_487391.468-Rest,52.37302,4.815965
116099.196_485177.849-Rest,52.353127,4.8162274
116103.328_484397.267-Rest,52.34611,4.816378
116116.510_487528.928-Rest,52.374256,4.8162093
116116.842_484783.408-Rest,52.349583,4.8165317
116116.867_484844.593-Rest,52.350132,4.816525
116118.401_484792.852-Rest,52.349667,4.8165536
116119.142_484505.725-Rest,52.347088,4.8165975
116126.785_488623.813-Rest,52.384098,4.8162336
116134.172_485331.341-Rest,52.354507,4.816723
116140.468_484058.033-Rest,52.343067,4.8169622
116141.408_485080.512-Rest,52.352257,4.8168583
116141.605_488020.915-Rest,52.37868,4.816521
116142.399_487956.367-Rest,52.3781,4.8165402
116144.171_487633.510-Rest,52.3752,4.8166037
116146.119_487580.338-Rest,52.37472,4.8166385
116147.190_487835.207-Rest,52.377014,4.8166246
116156.354_485601.083-Rest,52.356934,4.817017
116156.612_487628.602-Rest,52.375156,4.816787
116156.871_484661.950-Rest,52.348495,4.8171334
116157.321_484583.537-Rest,52.34779,4.817149
116157.454_484724.401-Rest,52.349056,4.817135
116164.404_487857.526-Rest,52.377213,4.816875
116165.542_485233.061-Rest,52.353626,4.8171945
116166.939_488576.546-Rest,52.38368,4.8168287
116173.069_484243.089-Rest,52.34473,4.8174195
116200.836_488521.813-Rest,52.383186,4.817333
116208.729_488367.771-Rest,52.3818,4.8174667
116210.927_488503.686-Rest,52.383026,4.8174834
116215.099_484445.936-Rest,52.346558,4.8180127
116219.967_488155.660-Rest,52.379898,4.8176565
116220.373_484845.476-Rest,52.350147,4.818044
116222.241_484793.882-Rest,52.349686,4.8180776
116223.210_484506.744-Rest,52.347103,4.818125
116223.831_484333.703-Rest,52.34555,4.818154
116234.516_484405.890-Rest,52.3462,4.818302
116246.134_487893.670-Rest,52.377544,4.818071
116263.170_487768.462-Rest,52.37642,4.8183355
116271.866_488377.535-Rest,52.381897,4.8183928
116276.214_484113.694-Rest,52.343575,4.818948
116296.474_488262.464-Rest,52.380863,4.8187675
116296.909_487845.030-Rest,52.377113,4.818822
116306.271_488150.838-Rest,52.37986,4.8189244
116310.812_487610.982-Rest,52.375008,4.819053
116311.848_487439.240-Rest,52.373466,4.819088
116312.350_484146.172-Rest,52.34387,4.819474
116314.927_484719.428-Rest,52.349022,4.819446
116315.654_484582.812-Rest,52.347794,4.819473
116319.518_487895.726-Rest,52.377567,4.819148
116326.314_487319.424-Rest,52.37239,4.8193145
116331.798_484331.752-Rest,52.34554,4.8197384
116332.709_484396.828-Rest,52.346123,4.819744
116333.459_484794.833-Rest,52.3497,4.81971
116336.881_484517.181-Rest,52.347206,4.819792
116341.948_488248.160-Rest,52.380737,4.819437
116352.910_488456.616-Rest,52.38261,4.8195744
116353.067_487648.814-Rest,52.37535,4.8196692
116355.725_488194.237-Rest,52.380253,4.819646
116356.963_487749.766-Rest,52.37626,4.819715
116362.915_485622.498-Rest,52.357143,4.820047
116363.801_485523.455-Rest,52.35625,4.820071
116377.018_488537.390-Rest,52.38334,4.819919
116378.392_488410.601-Rest,52.3822,4.8199534
116382.597_487419.403-Rest,52.37329,4.8201294
116384.370_487853.105-Rest,52.37719,4.8201056
116384.444_485392.967-Rest,52.35508,4.8203893
116385.534_484255.691-Rest,52.34486,4.8205357
116392.293_488109.939-Rest,52.379498,4.8201923
116394.096_488200.295-Rest,52.38031,4.8202085
116394.459_484326.270-Rest,52.345493,4.8206587
116413.852_485300.752-Rest,52.35425,4.8208313
116414.009_488288.677-Rest,52.381107,4.820491
116418.421_488603.213-Rest,52.383934,4.8205194
116419.548_488465.590-Rest,52.382698,4.820552
116421.469_487730.267-Rest,52.376087,4.8206644
116422.197_488834.634-Rest,52.386013,4.8205485
116436.349_485850.411-Rest,52.359196,4.821099
116439.595_485896.591-Rest,52.35961,4.821141
116443.623_485207.987-Rest,52.35342,4.821279
116447.343_487828.962-Rest,52.376976,4.821033
116454.165_488148.627-Rest,52.379852,4.8210964
116456.204_488456.058-Rest,52.382614,4.821091
116457.303_483952.742-Rest,52.34214,4.821624
116461.015_485804.810-Rest,52.358788,4.821466
116463.998_485146.419-Rest,52.35287,4.821585
116471.246_487919.369-Rest,52.377792,4.821374
116471.719_485655.399-Rest,52.357445,4.82164
116473.987_485970.789-Rest,52.36028,4.821637
116481.725_487981.332-Rest,52.37835,4.8215203
116491.208_488385.842-Rest,52.381985,4.8216133
116491.855_485359.327-Rest,52.354786,4.8219695
116494.281_485546.749-Rest,52.356472,4.821984
116500.628_488378.436-Rest,52.38192,4.8217525
116501.582_488380.343-Rest,52.381935,4.8217664
116504.422_487611.054-Rest,52.375023,4.821896
116506.962_487708.283-Rest,52.375896,4.8219223
116507.688_488459.801-Rest,52.382652,4.821847
116508.160_487774.091-Rest,52.376488,4.8219323
116510.390_487407.496-Rest,52.373196,4.822007
116518.904_485996.183-Rest,52.36051,4.8222938
116521.977_486046.556-Rest,52.360966,4.8223333
116522.468_487805.362-Rest,52.37677,4.822139
116532.234_488466.463-Rest,52.382713,4.8222065
116535.514_485283.921-Rest,52.35411,4.822619
116536.074_485581.010-Rest,52.35678,4.822593
116551.657_488556.757-Rest,52.383526,4.8224816
116552.080_484137.116-Rest,52.343807,4.8229933
116555.947_488426.625-Rest,52.382355,4.8225594
116559.857_485165.100-Rest,52.353046,4.82299
116562.162_484035.093-Rest,52.342888,4.823153
116564.068_487896.452-Rest,52.377594,4.8227396
116568.918_485783.165-Rest,52.3586,4.8230524
116570.061_485541.157-Rest,52.356426,4.8230968
116570.933_486123.201-Rest,52.361656,4.823043
116583.161_487753.511-Rest,52.37631,4.823036
116592.557_488479.565-Rest,52.382835,4.823091
116602.931_484426.953-Rest,52.346413,4.823706
116604.377_486139.425-Rest,52.361805,4.823532
116607.846_485784.093-Rest,52.358612,4.8236237
116618.369_487824.201-Rest,52.376945,4.823545
116618.476_486198.866-Rest,52.36234,4.8237324
116623.629_486050.215-Rest,52.361004,4.823825
116624.593_485942.077-Rest,52.36003,4.8238516
116624.936_487486.492-Rest,52.373913,4.82368
116625.566_485868.028-Rest,52.359367,4.823874
116628.010_488407.898-Rest,52.382195,4.82362
116631.250_488548.464-Rest,52.383457,4.823652
116632.369_488499.929-Rest,52.383022,4.8236737
116633.820_486185.254-Rest,52.362217,4.8239594
116635.699_488124.500-Rest,52.379646,4.8237653
116640.756_485425.101-Rest,52.35539,4.8241477
116645.713_485783.844-Rest,52.358612,4.8241796
116652.915_485211.233-Rest,52.353466,4.8243504
116661.791_487941.467-Rest,52.378002,4.8241696
116673.158_488227.632-Rest,52.380577,4.8243036
116673.433_485654.651-Rest,52.357452,4.824601
116677.606_486272.015-Rest,52.363003,4.824592
116679.016_484102.014-Rest,52.3435,4.82486
116679.468_484163.340-Rest,52.34405,4.8248596
116683.858_485783.912-Rest,52.358616,4.8247395
116684.884_485583.635-Rest,52.356815,4.824777
116695.207_486175.405-Rest,52.362133,4.8248615
116697.955_488391.397-Rest,52.38205,4.8246493
116698.083_484055.655-Rest,52.343082,4.825145
116704.262_486050.936-Rest,52.361015,4.8250084
116705.661_485943.250-Rest,52.36005,4.8250413
116706.326_488214.030-Rest,52.380455,4.8247924
116706.731_485862.460-Rest,52.35932,4.825066
116706.877_484006.930-Rest,52.342648,4.8252797
116709.086_485101.374-Rest,52.35248,4.825187
116709.189_488543.957-Rest,52.383423,4.8247967
116710.193_488216.553-Rest,52.380478,4.8248487
116715.896_484418.338-Rest,52.346344,4.825365
116716.918_487460.542-Rest,52.373684,4.8250337
116718.434_487638.359-Rest,52.375282,4.8250356
116719.580_488109.812-Rest,52.37952,4.824999
116721.734_487714.964-Rest,52.375973,4.8250756
116725.157_485450.643-Rest,52.35562,4.8253837
116725.303_485269.642-Rest,52.353996,4.825406
116738.742_488351.248-Rest,52.38169,4.825253
116745.076_485841.395-Rest,52.359135,4.8256316
116751.490_487440.346-Rest,52.373505,4.825544
116753.520_488099.961-Rest,52.379433,4.8254986
116754.512_487721.252-Rest,52.37603,4.8255563
116761.198_488403.092-Rest,52.38216,4.825577
116762.859_487438.343-Rest,52.37349,4.825711
116765.395_485585.882-Rest,52.356842,4.8259587
116766.091_486319.941-Rest,52.363438,4.825886
116766.556_487913.577-Rest,52.37776,4.8257113
116769.913_486069.815-Rest,52.36119,4.82597
116774.651_486176.498-Rest,52.36215,4.8260274
116779.098_487835.798-Rest,52.377064,4.8259044
116780.147_485347.726-Rest,52.354702,4.8262024
116786.261_487669.900-Rest,52.375572,4.8260283
116786.768_485884.328-Rest,52.359524,4.8262386
116786.814_485962.382-Rest,52.360226,4.8262305
116787.395_488549.932-Rest,52.38348,4.825945
116787.476_488199.974-Rest,52.380337,4.825986
116790.145_483874.977-Rest,52.341465,4.826516
116797.491_484061.179-Rest,52.34314,4.826603
116800.900_484220.676-Rest,52.344574,4.826635
116802.890_484142.480-Rest,52.343872,4.826673
116805.248_486247.632-Rest,52.36279,4.8264685
116805.578_488054.294-Rest,52.37903,4.826268
116811.948_485634.225-Rest,52.357277,4.826637
116819.229_485855.207-Rest,52.359264,4.8267183
116831.724_485114.237-Rest,52.352608,4.826986
116837.223_488351.027-Rest,52.3817,4.8266993
116838.877_488403.511-Rest,52.382168,4.8267174
116841.156_487853.947-Rest,52.377228,4.826813
116851.516_487652.406-Rest,52.37542,4.826988
116861.533_486516.796-Rest,52.365215,4.8272643
116862.132_486457.262-Rest,52.364677,4.82728
116865.478_487804.567-Rest,52.37679,4.827176
116869.954_488616.166-Rest,52.384083,4.82715
116872.140_484877.542-Rest,52.350483,4.8276057
116873.081_488507.932-Rest,52.38311,4.827208
116882.290_486368.126-Rest,52.36388,4.827586
116885.541_484630.606-Rest,52.348263,4.827831
116897.310_486639.364-Rest,52.366318,4.827776
116899.110_487591.706-Rest,52.374878,4.8276944
116906.728_485498.740-Rest,52.356068,4.828043
116910.305_485328.589-Rest,52.354538,4.828115
116912.172_485535.214-Rest,52.356396,4.828119
116924.845_487716.519-Rest,52.376,4.828058
116925.404_487674.250-Rest,52.37562,4.828071
116934.349_487834.958-Rest,52.377064,4.828184
116937.169_486165.099-Rest,52.362057,4.8284144
116938.115_486085.039-Rest,52.36134,4.8284373
116938.391_486244.102-Rest,52.36277,4.8284235
116938.593_485832.999-Rest,52.359074,4.828473
116939.261_485977.856-Rest,52.360374,4.8284664
116942.570_487772.595-Rest,52.376507,4.828312
116943.605_485487.294-Rest,52.35597,4.8285856
116947.014_486072.915-Rest,52.36123,4.8285694
116947.267_485965.738-Rest,52.360268,4.8285856
116949.280_485874.723-Rest,52.35945,4.828625
116953.507_486689.488-Rest,52.36677,4.828595
116954.153_486360.685-Rest,52.36382,4.828642
116957.421_487460.187-Rest,52.3737,4.828565
116960.721_484829.250-Rest,52.350056,4.8289113
116962.136_484728.982-Rest,52.34915,4.8289437
116962.899_484633.725-Rest,52.348297,4.8289657
116964.563_487739.124-Rest,52.376205,4.8286386
116965.413_486456.795-Rest,52.36468,4.8287964
116965.661_486516.397-Rest,52.36522,4.828793
116969.225_487627.037-Rest,52.3752,4.8287196
116970.699_484974.523-Rest,52.35136,4.8290415
116972.444_488564.169-Rest,52.38362,4.828661
116977.080_488279.962-Rest,52.38107,4.828761
116977.204_488111.837-Rest,52.37956,4.828782
116982.286_486747.586-Rest,52.3673,4.829011
116982.761_485589.671-Rest,52.35689,4.829149
116987.623_485114.195-Rest,52.352615,4.829274
116991.135_488500.198-Rest,52.38305,4.828943
116991.318_487566.650-Rest,52.374657,4.829051
116995.515_485313.031-Rest,52.354404,4.8293676
116997.402_485419.657-Rest,52.355362,4.829383
116997.668_485208.633-Rest,52.353466,4.829411
117005.602_485419.760-Rest,52.355366,4.8295035
117006.289_485314.217-Rest,52.354416,4.8295255
117008.270_485207.085-Rest,52.353455,4.8295665
117011.997_486805.417-Rest,52.367817,4.8294406
117013.058_487804.431-Rest,52.376797,4.8293433
117015.174_486220.199-Rest,52.36256,4.8295536
117015.533_485651.278-Rest,52.357445,4.829623
117015.733_487394.613-Rest,52.373116,4.829429
117019.610_485535.040-Rest,52.356403,4.829696
117019.662_486360.786-Rest,52.363823,4.8296037
117020.880_487761.737-Rest,52.376415,4.829463
117023.416_485844.671-Rest,52.359184,4.8297167
117029.293_486075.180-Rest,52.361256,4.8297772
117030.041_485974.385-Rest,52.36035,4.8297997
117030.438_488535.493-Rest,52.38337,4.829516
117030.749_486629.134-Rest,52.366234,4.8297358
117030.839_485651.638-Rest,52.35745,4.829848
117031.087_485869.480-Rest,52.35941,4.829827
117033.065_486886.563-Rest,52.36855,4.829741
117034.607_487361.599-Rest,52.372818,4.82971
117039.429_486873.592-Rest,52.36843,4.829836
117046.927_484829.490-Rest,52.350063,4.8301764
117049.236_488092.904-Rest,52.37939,4.829842
117050.225_484621.194-Rest,52.34819,4.8302484
117052.574_488259.900-Rest,52.380894,4.829872
117052.645_484676.497-Rest,52.348686,4.830278
117059.632_488267.456-Rest,52.380962,4.829975
117060.829_485844.771-Rest,52.359188,4.830266
117068.368_487604.114-Rest,52.375,4.8301783
117069.354_486244.785-Rest,52.362785,4.830346
117085.868_486362.164-Rest,52.36384,4.8305755
117093.307_486517.748-Rest,52.36524,4.830667
117093.979_486458.632-Rest,52.364708,4.8306837
117094.486_485115.163-Rest,52.352634,4.8308425
117100.526_485844.808-Rest,52.35919,4.8308487
117102.126_487312.380-Rest,52.37238,4.830707
117102.576_485420.784-Rest,52.35538,4.830927
117103.606_488536.755-Rest,52.383385,4.8305907
117104.980_487697.915-Rest,52.375847,4.830705
117106.747_485210.393-Rest,52.35349,4.831012
117107.410_485313.983-Rest,52.35442,4.83101
117109.350_487268.301-Rest,52.371986,4.8308177
117114.860_486571.811-Rest,52.365726,4.8309774
117117.910_486221.623-Rest,52.36258,4.8310614
117118.878_487818.389-Rest,52.37693,4.830896
117121.930_488076.360-Rest,52.37925,4.8309116
117127.579_488628.947-Rest,52.384216,4.830932
117130.780_486864.784-Rest,52.36836,4.831178
117131.914_485865.245-Rest,52.359375,4.8313074
117133.444_485651.944-Rest,52.35746,4.8313537
117134.484_485593.996-Rest,52.356937,4.8313756
117137.539_484834.753-Rest,52.350117,4.831506
117140.064_485984.055-Rest,52.360447,4.8314137
117141.149_485860.885-Rest,52.359337,4.8314433
117141.745_487591.502-Rest,52.374893,4.8312573
117145.396_486805.124-Rest,52.367817,4.8314004
117146.001_486747.284-Rest,52.367306,4.8314147
117146.628_484648.385-Rest,52.348442,4.8316603
117146.668_486687.665-Rest,52.366768,4.8314314
117151.128_486362.681-Rest,52.36385,4.8315334
117157.691_488232.404-Rest,52.380653,4.831419
117159.757_484621.899-Rest,52.348206,4.831856
117162.833_486451.055-Rest,52.364643,4.831695
117166.594_488348.840-Rest,52.3817,4.831537
117169.756_487671.364-Rest,52.37561,4.8316593
117176.784_488538.375-Rest,52.383404,4.831665
117182.577_487997.751-Rest,52.378544,4.831811
117183.799_484964.171-Rest,52.351284,4.83217
117184.593_488043.176-Rest,52.378956,4.8318357
117184.619_487275.070-Rest,52.37205,4.8319225
117185.255_485983.690-Rest,52.360447,4.832077
117187.349_485223.092-Rest,52.35361,4.8321934
117188.187_485329.110-Rest,52.35456,4.8321934
117188.278_485437.052-Rest,52.355534,4.832183
117191.316_485116.340-Rest,52.35265,4.8322635
117194.586_488039.516-Rest,52.37892,4.8319826
117195.509_485419.182-Rest,52.355373,4.832291
117195.916_487736.344-Rest,52.376198,4.8320365
117196.725_485313.137-Rest,52.35442,4.8323207
117197.911_486630.283-Rest,52.366257,4.83219
117201.525_486246.720-Rest,52.36281,4.8322864
117204.463_484792.359-Rest,52.34974,4.832493
117204.508_484787.079-Rest,52.349693,4.832494
117204.822_488632.460-Rest,52.38425,4.8320665
117205.933_484646.541-Rest,52.34843,4.8325305
117205.977_484641.261-Rest,52.34838,4.832532
117212.644_485102.569-Rest,52.352528,4.832578
117214.829_486246.807-Rest,52.362812,4.8324814
117214.896_485592.294-Rest,52.35693,4.8325562
117216.977_486532.763-Rest,52.365383,4.832481
117216.998_486356.324-Rest,52.363796,4.832501
117217.568_486407.002-Rest,52.36425,4.832504
117225.087_488503.120-Rest,52.38309,4.8323784
117225.948_486775.826-Rest,52.367565,4.8325853
117226.358_487581.587-Rest,52.37481,4.832501
117227.046_485847.358-Rest,52.359222,4.8327055
117230.882_487038.682-Rest,52.36993,4.8326283
117233.294_486893.316-Rest,52.36862,4.8326797
117236.546_487356.653-Rest,52.372787,4.8326755
117241.112_484037.896-Rest,52.34296,4.833115
117244.721_485835.863-Rest,52.35912,4.8329663
117250.320_488330.372-Rest,52.38154,4.8327684
117255.483_487691.478-Rest,52.375797,4.8329163
117262.696_487637.492-Rest,52.375313,4.8330283
117262.905_488041.630-Rest,52.378944,4.832986
117263.822_488610.834-Rest,52.38406,4.8329353
117265.104_487504.513-Rest,52.37412,4.8330784
117266.171_484081.706-Rest,52.343357,4.833478
117275.711_488202.049-Rest,52.380386,4.8331556
117276.955_488833.368-Rest,52.386063,4.833103
117277.961_488888.608-Rest,52.38656,4.833112
117280.869_488251.193-Rest,52.38083,4.833226
117282.986_489293.786-Rest,52.3902,4.83314
117284.573_488074.171-Rest,52.37924,4.8333
117286.718_487040.350-Rest,52.36995,4.833448
117288.891_487737.044-Rest,52.37621,4.8334017
117301.817_487307.085-Rest,52.372345,4.8336396
117306.054_488494.353-Rest,52.38302,4.8335686
117307.293_487399.150-Rest,52.373173,4.8337097
117322.488_488847.593-Rest,52.386192,4.8337703
117328.293_487440.191-Rest,52.373547,4.8340135
117332.849_489076.223-Rest,52.38825,4.833897
117336.167_488016.930-Rest,52.378727,4.8340645
117337.432_488299.485-Rest,52.381268,4.834051
117344.100_488183.047-Rest,52.380222,4.834162
117349.182_488613.698-Rest,52.384094,4.834189
117349.585_487551.864-Rest,52.37455,4.8343134
117366.947_485858.165-Rest,52.35933,4.8347583
117367.365_485847.914-Rest,52.359238,4.8347654
117372.270_488844.283-Rest,52.386166,4.8345017
117380.440_487365.120-Rest,52.372875,4.8347874
117386.273_488852.667-Rest,52.386242,4.834707
117400.325_487457.440-Rest,52.373703,4.835069
117402.997_485673.860-Rest,52.357674,4.835308
117408.758_487997.883-Rest,52.378563,4.8351326
117413.807_488164.799-Rest,52.380062,4.835188
117422.510_488625.463-Rest,52.384205,4.835264
117425.129_488327.873-Rest,52.38153,4.835336
117427.450_485435.138-Rest,52.355534,4.8356934
117432.787_485849.732-Rest,52.359257,4.835726
117437.478_486367.155-Rest,52.363907,4.8357368
117441.041_484693.211-Rest,52.348866,4.8359756
117441.822_487025.081-Rest,52.369823,4.8357267
117443.149_486462.663-Rest,52.36477,4.835809
117444.587_486505.901-Rest,52.365154,4.8358254
117444.604_484892.246-Rest,52.350655,4.836006
117445.002_484792.669-Rest,52.34976,4.836023
117445.333_485143.552-Rest,52.352913,4.8359885
117446.457_485303.363-Rest,52.354347,4.835987
117448.377_484593.756-Rest,52.347973,4.8360944
117449.899_485585.431-Rest,52.356884,4.836006
117454.040_485463.066-Rest,52.355785,4.8360806
117454.172_486889.278-Rest,52.368603,4.835923
117454.432_486777.737-Rest,52.3676,4.83594
117454.943_486570.717-Rest,52.365738,4.8359704
117456.916_485634.142-Rest,52.357323,4.836104
117464.613_488635.731-Rest,52.3843,4.8358817
117465.474_486676.048-Rest,52.366688,4.836113
117468.018_486248.960-Rest,52.36285,4.8361983
117468.946_488150.242-Rest,52.379936,4.8359995
117471.988_488158.731-Rest,52.380013,4.8360434
117474.084_486462.434-Rest,52.36477,4.836263
117476.656_485850.011-Rest,52.359264,4.8363695
117487.760_486184.002-Rest,52.362267,4.8364954
117490.578_487409.107-Rest,52.373276,4.8364
117494.530_488634.387-Rest,52.38429,4.8363214
117496.261_486437.123-Rest,52.36454,4.8365917
117498.848_484549.445-Rest,52.347576,4.83684
117499.123_484531.191-Rest,52.347412,4.8368464
117499.710_486130.070-Rest,52.361782,4.8366766
117500.298_485913.357-Rest,52.359833,4.8367095
117501.367_488320.553-Rest,52.38147,4.836457
117502.727_483996.656-Rest,52.34261,4.836959
117505.199_484810.940-Rest,52.349926,4.8369045
117509.781_484649.816-Rest,52.34848,4.8369894
117514.330_487400.488-Rest,52.3732,4.8367496
117518.567_484978.131-Rest,52.35143,4.837082
117519.309_486920.389-Rest,52.368885,4.8368764
117525.976_485850.476-Rest,52.359272,4.8370934
117537.592_486369.161-Rest,52.363934,4.8372064
117541.805_488592.313-Rest,52.383915,4.8370204
117547.643_487382.595-Rest,52.373043,4.8372407
117550.005_487678.654-Rest,52.3757,4.8372426
117552.814_484658.653-Rest,52.34856,4.8376203
117555.521_488392.810-Rest,52.382122,4.837244
117559.706_485531.583-Rest,52.356407,4.837624
117562.842_485850.848-Rest,52.359276,4.8376346
117563.405_483355.191-Rest,52.33685,4.8379207
117571.825_483915.920-Rest,52.34189,4.8379817
117571.925_486735.592-Rest,52.36723,4.8376694
117574.397_486518.988-Rest,52.365284,4.83773
117575.262_486422.022-Rest,52.36441,4.8377533
117575.571_485987.266-Rest,52.360504,4.837806
117582.797_487253.588-Rest,52.371883,4.8377714
117583.027_487679.683-Rest,52.375713,4.8377275
117583.300_486846.866-Rest,52.36823,4.837824
117584.698_484816.943-Rest,52.349987,4.8380704
117585.839_487451.077-Rest,52.37366,4.837794
117587.147_488591.537-Rest,52.38391,4.837686
117589.991_487238.922-Rest,52.371754,4.8378787
117593.322_488867.819-Rest,52.386395,4.837746
117594.511_487574.937-Rest,52.374775,4.837908
117601.071_485389.640-Rest,52.355133,4.838247
117601.446_487366.362-Rest,52.3729,4.8380327
117604.114_484049.396-Rest,52.34309,4.8384404
117606.110_486177.169-Rest,52.362213,4.8382335
117606.327_486226.601-Rest,52.362656,4.838231
117606.392_485851.559-Rest,52.359287,4.838274
117606.462_487800.441-Rest,52.3768,4.838058
117607.418_486878.056-Rest,52.36851,4.838175
117611.874_486865.581-Rest,52.3684,4.8382416
117629.719_486370.081-Rest,52.36395,4.8385587
117630.360_486588.279-Rest,52.36591,4.838544
117631.091_484807.590-Rest,52.349907,4.8387523
117634.460_486981.006-Rest,52.36944,4.83856
117635.791_487444.276-Rest,52.373604,4.838528
117638.855_487921.772-Rest,52.377895,4.83852
117652.689_484650.251-Rest,52.34849,4.8390865
117656.159_486843.752-Rest,52.368206,4.838894
117657.638_485681.801-Rest,52.357765,4.839045
117660.368_486517.052-Rest,52.365273,4.838992
117661.298_486423.220-Rest,52.36443,4.8390164
117663.413_485851.254-Rest,52.359287,4.839111
117664.582_486303.074-Rest,52.36335,4.839078
117667.035_484945.351-Rest,52.351147,4.8392644
117668.504_486143.701-Rest,52.361916,4.8391533
117669.386_488039.252-Rest,52.378952,4.8389554
117669.594_487358.144-Rest,52.37283,4.839034
117672.039_486354.957-Rest,52.363815,4.8391814
117675.679_485152.054-Rest,52.353004,4.8393683
117676.520_485168.773-Rest,52.353153,4.839379
117676.611_487654.952-Rest,52.3755,4.839104
117680.070_487439.123-Rest,52.373558,4.839179
117680.333_486862.306-Rest,52.368374,4.8392467
117685.699_488100.649-Rest,52.379505,4.839188
117685.868_484769.257-Rest,52.349564,4.8395605
117689.417_487808.406-Rest,52.376877,4.8392754
117693.658_487564.216-Rest,52.374683,4.8393645
117693.985_485389.237-Rest,52.355137,4.839611
117697.125_484830.801-Rest,52.35012,4.839719
117703.206_488161.805-Rest,52.380054,4.8394384
117707.458_486252.814-Rest,52.3629,4.8397126
117709.710_488360.866-Rest,52.381844,4.839512
117713.583_487899.793-Rest,52.3777,4.83962
117719.249_488018.416-Rest,52.37877,4.83969
117720.480_487949.341-Rest,52.378147,4.839716
117721.865_486370.121-Rest,52.363956,4.8399115
117728.717_484671.265-Rest,52.348686,4.8402
117733.589_485389.636-Rest,52.355145,4.8401923
117744.320_484660.521-Rest,52.34859,4.8404303
117751.512_486514.803-Rest,52.365257,4.8403306
117751.784_486735.597-Rest,52.36724,4.84031
117752.150_486444.665-Rest,52.364628,4.840348
117752.604_486662.728-Rest,52.366585,4.84033
117753.639_485649.106-Rest,52.357475,4.8404574
