id,dateObserved,lat,long,weight
120374.518_487855.522-Rest,2020-11-14T07:09:37.000Z,52.37758210419925,4.878632610193365,115.0
120374.518_487855.522-Rest,2020-11-14T07:10:40.000Z,52.37758210419924,4.878642610193848,180.0
120506.694_488259.050-Rest,2020-11-14T07:17:24.000Z,52.38113210421729,4.880682610310681,355.0
120545.042_488358.026-Rest,2020-11-14T07:22:40.000Z,52.38202210422187,4.881212610340927,110.0
120545.042_488358.026-Rest,2020-11-14T07:24:01.000Z,52.38202210422187,4.881212610340927,130.0
120602.774_488510.318-Rest,2020-11-14T07:29:18.000Z,52.383382104228716,4.882102610391072,180.0
124589.884_485235.611-Rest,2020-11-14T07:30:30.000Z,52.354212103880975,4.940702613053019,80.0
120294.188_487737.630-Rest,2020-11-14T07:35:20.000Z,52.37639210419409,4.877662610140469,235.0
120893.231_482973.819-Rest,2020-11-14T07:35:56.000Z,52.33358210393734,4.88672261035377,70.0
123625.254_485374.470-Rest,2020-11-14T07:36:52.000Z,52.35530210393029,4.926602612381216,355.0
120893.231_482973.819-Rest,2020-11-14T07:37:04.000Z,52.33358210393734,4.88672261035377,75.0
124919.186_486403.011-Rest,2020-11-14T07:37:28.000Z,52.36474210392523,4.945562613356033,255.0
120253.924_487622.357-Rest,2020-11-14T07:39:19.000Z,52.37539210418938,4.877002610103544,110.0
120124.063_482619.735-Rest,2020-11-14T07:41:06.000Z,52.33060210395396,4.875652609814326,25.0
123367.029_485349.869-Rest,2020-11-14T07:41:40.000Z,52.35503210393994,4.922902612201638,195.0
125878.863_479084.123-Rest,2020-11-14T07:41:47.000Z,52.29892210359445,4.960352613621779,235.0
124022.681_485703.636-Rest,2020-11-14T07:42:06.000Z,52.35845210392957,4.932572612688168,540.0
120780.218_487658.352-Rest,2020-11-14T07:43:28.000Z,52.37577210417176,4.884572610470918,185.0
120829.666_482657.773-Rest,2020-11-14T07:43:44.000Z,52.33078210392716,4.8860126103055626,330.0
120211.114_487518.656-Rest,2020-11-14T07:44:13.000Z,52.37449210418507,4.8764426100719795,325.0
126128.365_479432.489-Rest,2020-11-14T07:44:46.000Z,52.30225210359169,4.9639026138115065,60.0
120829.666_482657.773-Rest,2020-11-14T07:44:51.000Z,52.33078210392716,4.8860126103055626,130.0
120744.117_482812.830-Rest,2020-11-14T07:45:21.000Z,52.33218210393653,4.884772610254078,60.0
126390.318_478679.484-Rest,2020-11-14T07:45:59.000Z,52.295372103559956,4.967952613953965,160.0
126128.365_479432.489-Rest,2020-11-14T07:46:06.000Z,52.30224210359166,4.963902613811439,170.0
123397.455_485428.646-Rest,2020-11-14T07:46:23.000Z,52.355852103943214,4.923312612226297,45.0
124488.040_486385.075-Rest,2020-11-14T07:46:57.000Z,52.3645521039437,4.939362613054704,125.0
120817.859_487771.717-Rest,2020-11-14T07:47:07.000Z,52.376742104175214,4.88562261052673,155.0
124488.040_486385.075-Rest,2020-11-14T07:47:38.000Z,52.3645521039437,4.939362613054704,35.0
120817.859_487771.717-Rest,2020-11-14T07:48:13.000Z,52.376742104175214,4.88562261052673,85.0
120938.206_482370.094-Rest,2020-11-14T07:49:37.000Z,52.328182103911814,4.887682610371068,270.0
124022.681_485703.636-Rest,2020-11-14T07:49:43.000Z,52.358462103929654,4.932572612688229,335.0
120938.206_482370.094-Rest,2020-11-14T07:50:54.000Z,52.328182103911814,4.887682610371068,0.0
120937.545_487982.820-Rest,2020-11-14T07:51:05.000Z,52.37847210418181,4.887352610619496,320.0
124022.681_485703.636-Rest,2020-11-14T07:51:55.000Z,52.358462103929654,4.932572612688229,545.0
123595.344_485655.850-Rest,2020-11-14T07:54:00.000Z,52.35796210394572,4.926362612385908,80.0
124473.056_487257.169-Rest,2020-11-14T07:54:06.000Z,52.37241210399279,4.93899261308718,300.0
124022.681_485703.636-Rest,2020-11-14T07:54:19.000Z,52.358462103929654,4.932572612688229,500.0
121033.908_488150.505-Rest,2020-11-14T07:54:33.000Z,52.37992210418788,4.88866261069059,235.0
126161.226_478824.720-Rest,2020-11-14T07:54:48.000Z,52.29675210357529,4.964412613797479,195.0
121044.720_482354.079-Rest,2020-11-14T07:54:50.000Z,52.328082103907825,4.889002610433,950.0
122399.231_484029.457-Rest,2020-11-14T07:55:59.000Z,52.343102103919726,4.908822611457167,35.0
125631.572_479968.705-Rest,2020-11-14T07:56:34.000Z,52.30694210363181,4.9559326134681205,115.0
121064.908_482289.689-Rest,2020-11-14T07:56:58.000Z,52.32745210390432,4.889342610445773,125.0
125631.572_479968.705-Rest,2020-11-14T07:57:39.000Z,52.30694210363181,4.9559326134681205,85.0
121064.908_482289.689-Rest,2020-11-14T07:57:50.000Z,52.32745210390432,4.889342610445773,190.0
126085.793_478916.311-Rest,2020-11-14T07:58:49.000Z,52.29747210358084,4.96330261375035,290.0
125631.572_479968.705-Rest,2020-11-14T07:58:54.000Z,52.3069421036319,4.955902613466702,125.0
124648.138_487316.196-Rest,2020-11-14T07:59:45.000Z,52.37283210398744,4.941542613213744,360.0
120901.563_488011.140-Rest,2020-11-14T08:01:22.000Z,52.378662104185565,4.886432610575994,200.0
124648.138_487316.196-Rest,2020-11-14T08:01:26.000Z,52.372842103987466,4.941552613214295,180.0
122354.199_485579.663-Rest,2020-11-14T08:01:28.000Z,52.357152103995034,4.908052611500356,5.0
120902.896_481997.481-Rest,2020-11-14T08:02:38.000Z,52.32484210389983,4.887142610328119,345.0
126043.643_479036.419-Rest,2020-11-14T08:03:15.000Z,52.298592103586095,4.962592613724717,100.0
122354.199_485579.663-Rest,2020-11-14T08:03:23.000Z,52.357152103995034,4.908052611500356,465.0
120902.896_481997.481-Rest,2020-11-14T08:03:58.000Z,52.32484210389983,4.887142610328119,130.0
122082.025_484386.281-Rest,2020-11-14T08:04:59.000Z,52.34642210394938,4.904182611254299,15.0
