id,dateObserved,lat,long,weight
126551.188_478960.716-Rest,2020-04-24T05:41:09.000Z,52.29783210355817,4.9703026140815485,1085.0
126578.644_478855.728-Rest,2020-04-24T05:45:33.000Z,52.296882103554495,4.97067261409222,225.0
126356.059_478862.826-Rest,2020-04-24T05:50:14.000Z,52.29701210356583,4.967422613940558,5.0
126356.059_478862.826-Rest,2020-04-24T05:51:38.000Z,52.29701210356583,4.967422613940558,255.0
126469.221_478797.994-Rest,2020-04-24T05:54:53.000Z,52.29640210355871,4.969062614013264,205.0
126469.221_478797.994-Rest,2020-04-24T05:56:05.000Z,52.29640210355871,4.969062614013264,235.0
126303.803_478974.302-Rest,2020-04-24T06:00:57.000Z,52.29793210357088,4.96662261390941,980.0
126303.803_478974.302-Rest,2020-04-24T06:02:10.000Z,52.29793210357088,4.96662261390941,885.0
126187.911_479224.492-Rest,2020-04-24T06:06:14.000Z,52.3002521035837,4.964642613832488,195.0
126177.410_479330.517-Rest,2020-04-24T06:09:14.000Z,52.30125210358659,4.964592613837056,420.0
126177.410_479330.517-Rest,2020-04-24T06:10:35.000Z,52.30125210358659,4.964592613837056,405.0
126128.365_479432.489-Rest,2020-04-24T06:13:41.000Z,52.302172103591595,4.9638626138090745,250.0
122859.331_490339.804-Rest,2020-04-24T06:15:05.000Z,52.40001210425636,4.915042612088864,3275.0
126128.365_479432.489-Rest,2020-04-24T06:15:11.000Z,52.302172103591595,4.9638626138090745,455.0
126490.135_481444.204-Rest,2020-04-24T06:17:30.000Z,52.32013210363284,4.96900261417726,350.0
127070.154_480899.638-Rest,2020-04-24T06:17:36.000Z,52.315462103586164,4.977712614557253,145.0
127070.154_480899.638-Rest,2020-04-24T06:19:17.000Z,52.315462103586164,4.977712614557253,75.0
123529.305_488974.176-Rest,2020-04-24T06:19:52.000Z,52.387732104138074,4.924782612491333,2650.0
122082.025_484386.281-Rest,2020-04-24T06:21:03.000Z,52.34646210394974,4.904122611251656,115.0
121927.708_483788.729-Rest,2020-04-24T06:21:07.000Z,52.34095210392974,4.901662611103577,195.0
126395.463_481462.468-Rest,2020-04-24T06:21:51.000Z,52.32039210363877,4.967552614110219,270.0
119768.689_488667.384-Rest,2020-04-24T06:21:52.000Z,52.384692104269725,4.869822609803147,665.0
122867.141_489632.334-Rest,2020-04-24T06:21:56.000Z,52.393672104209216,4.915072612052739,2470.0
122082.025_484386.281-Rest,2020-04-24T06:22:51.000Z,52.34646210394974,4.904122611251656,160.0
126824.970_480884.290-Rest,2020-04-24T06:24:12.000Z,52.315242103598145,4.974022614380735,290.0
126326.984_481424.557-Rest,2020-04-24T06:24:32.000Z,52.32006210364076,4.966592614062322,395.0
121869.136_483853.890-Rest,2020-04-24T06:24:51.000Z,52.341692103935046,4.90104261107812,310.0
121869.136_483853.890-Rest,2020-04-24T06:25:56.000Z,52.341692103935046,4.90104261107812,340.0
121237.014_489248.567-Rest,2020-04-24T06:26:11.000Z,52.3900721042504,4.8913226108740915,50.0
122801.658_489851.393-Rest,2020-04-24T06:26:54.000Z,52.39554210422548,4.914182612020274,2575.0
