id,dateObserved,lat,long,weight
118345.792_484735.265-Rest,2020-02-28T06:24:36.000Z,52.34925210410773,4.849342608654655,40.0
126265.768_478588.077-Rest,2020-02-28T06:28:30.000Z,52.29462210356457,4.9660426138591705,105.0
126390.318_478679.484-Rest,2020-02-28T06:33:32.000Z,52.29537210355998,4.967942613953498,120.0
118242.683_485125.919-Rest,2020-02-28T06:37:22.000Z,52.35284210413018,4.847842608599276,100.0
126213.915_478732.863-Rest,2020-02-28T06:41:03.000Z,52.29592210357032,4.965272613832082,90.0
119261.147_485325.346-Rest,2020-02-28T06:45:12.000Z,52.354682104104434,4.86231260929731,65.0
126161.226_478824.720-Rest,2020-02-28T06:47:15.000Z,52.296752103575265,4.9644226137979475,95.0
119636.337_485177.846-Rest,2020-02-28T06:49:56.000Z,52.35343210408257,4.86827260957577,85.0
126085.793_478916.311-Rest,2020-02-28T06:51:58.000Z,52.29746210358097,4.963262613748404,115.0
124476.534_485451.550-Rest,2020-02-28T06:54:58.000Z,52.3560721038959,4.939172612991237,285.0
126824.970_480884.290-Rest,2020-02-28T06:56:28.000Z,52.315302103598185,4.974072614383532,115.0
120289.062_485774.844-Rest,2020-02-28T06:57:07.000Z,52.358792104087584,4.877702610053204,20.0
126043.643_479036.419-Rest,2020-02-28T06:57:48.000Z,52.29855210358603,4.9625926137244445,270.0
124577.351_485422.341-Rest,2020-02-28T06:59:52.000Z,52.355792103889705,4.940662613061248,180.0
126895.997_480933.625-Rest,2020-02-28T07:00:31.000Z,52.315672103595624,4.975182614438807,360.0
127919.407_485683.159-Rest,2020-02-28T07:01:27.000Z,52.35847210374065,4.989572615444653,280.0
127919.407_485683.159-Rest,2020-02-28T07:02:23.000Z,52.35847210374065,4.989572615444653,190.0
124498.269_485112.253-Rest,2020-02-28T07:03:46.000Z,52.35303210387823,4.939552612990093,220.0
121152.497_485243.531-Rest,2020-02-28T07:03:47.000Z,52.353992104028336,4.889952610614948,80.0
127103.110_481141.194-Rest,2020-02-28T07:04:03.000Z,52.31766210359291,4.978002614586956,260.0
126187.911_479224.492-Rest,2020-02-28T07:04:16.000Z,52.3002421035836,4.96467261383383,5.0
124602.016_485345.250-Rest,2020-02-28T07:05:17.000Z,52.35518210388574,4.940872613067444,205.0
127986.352_485450.446-Rest,2020-02-28T07:06:32.000Z,52.35626210372368,4.990872615490894,180.0
