id,dateObserved,lat,long,weight
126376.824_478627.989-Rest,2020-05-06T05:24:59.000Z,52.29497210356005,4.9676326139361615,160.0
126390.318_478679.484-Rest,2020-05-06T05:27:38.000Z,52.29537210356016,4.9678926139511494,150.0
126265.768_478588.077-Rest,2020-05-06T05:30:48.000Z,52.29460210356463,4.966022613858094,305.0
126156.467_478647.886-Rest,2020-05-06T05:35:29.000Z,52.295102103571644,4.9642826137799805,495.0
126213.915_478732.863-Rest,2020-05-06T05:38:22.000Z,52.29589210357034,4.965252613830936,370.0
126161.226_478824.720-Rest,2020-05-06T05:44:47.000Z,52.296692103575246,4.964392613796124,180.0
126049.057_478802.515-Rest,2020-05-06T05:48:44.000Z,52.29651210358004,4.962822613721221,260.0
126085.793_478916.311-Rest,2020-05-06T05:52:01.000Z,52.29741210358074,4.963292613749468,235.0
126043.643_479036.419-Rest,2020-05-06T05:56:14.000Z,52.298562103586114,4.962572613723574,550.0
125958.057_478989.377-Rest,2020-05-06T06:00:30.000Z,52.298192103588775,4.961482613669851,365.0
122569.561_490197.957-Rest,2020-05-06T06:04:48.000Z,52.39861210425855,4.910662611866015,2320.0
126187.911_479224.492-Rest,2020-05-06T06:07:45.000Z,52.30031210358312,4.964852613842774,285.0
124491.535_486175.416-Rest,2020-05-06T06:07:52.000Z,52.36260210393299,4.939132613031085,455.0
124491.535_486175.416-Rest,2020-05-06T06:08:57.000Z,52.36261210393306,4.939122613030666,215.0
124491.535_486175.416-Rest,2020-05-06T06:10:08.000Z,52.36260210393307,4.939112613030117,395.0
122746.762_489711.887-Rest,2020-05-06T06:10:57.000Z,52.39425210421876,4.913252611967184,2575.0
124393.097_486173.838-Rest,2020-05-06T06:12:33.000Z,52.36258210393708,4.937782612965707,320.0
126177.410_479330.517-Rest,2020-05-06T06:12:43.000Z,52.30126210358669,4.964572613836185,365.0
119595.853_483952.719-Rest,2020-05-06T06:12:48.000Z,52.34225210402755,4.867572609488387,255.0
119595.853_483952.719-Rest,2020-05-06T06:14:11.000Z,52.34225210402755,4.867572609488387,130.0
126177.410_479330.517-Rest,2020-05-06T06:14:45.000Z,52.30126210358669,4.964572613836185,560.0
124293.796_486179.341-Rest,2020-05-06T06:14:49.000Z,52.36263210394159,4.936422612900301,465.0
120259.852_482039.073-Rest,2020-05-06T06:15:22.000Z,52.32514210392632,4.877672609882514,175.0
119595.853_483952.719-Rest,2020-05-06T06:15:37.000Z,52.34225210402755,4.867572609488387,300.0
124293.796_486179.341-Rest,2020-05-06T06:15:46.000Z,52.36263210394164,4.936412612899818,255.0
123015.163_489568.850-Rest,2020-05-06T06:15:51.000Z,52.393082104198506,4.917272612156788,2680.0
125612.150_481086.585-Rest,2020-05-06T06:16:18.000Z,52.31699210366421,4.956172613547086,155.0
120259.852_482039.073-Rest,2020-05-06T06:16:59.000Z,52.32514210392632,4.877672609882514,340.0
125612.150_481086.585-Rest,2020-05-06T06:17:02.000Z,52.31699210366421,4.956172613547086,120.0
126128.365_479432.489-Rest,2020-05-06T06:17:50.000Z,52.302182103591655,4.963852613808672,425.0
118994.747_482358.212-Rest,2020-05-06T06:17:55.000Z,52.32772210398461,4.858972609012764,325.0
122278.311_489273.860-Rest,2020-05-06T06:18:39.000Z,52.390302104210015,4.906392611609332,2435.0
124137.846_486175.749-Rest,2020-05-06T06:18:53.000Z,52.362682103948764,4.934192612792868,605.0
126128.365_479432.489-Rest,2020-05-06T06:19:00.000Z,52.302182103591655,4.963852613808672,425.0
119466.976_483908.635-Rest,2020-05-06T06:19:20.000Z,52.341892104030606,4.865682609396909,135.0
118994.747_482358.212-Rest,2020-05-06T06:19:37.000Z,52.32773210398429,4.859132609020356,180.0
124137.846_486175.749-Rest,2020-05-06T06:20:09.000Z,52.36268210394879,4.934182612792384,545.0
120319.340_482070.277-Rest,2020-05-06T06:20:29.000Z,52.32553210392582,4.878442609920816,140.0
119466.976_483908.635-Rest,2020-05-06T06:20:35.000Z,52.341892104030606,4.865682609396909,130.0
122903.039_490094.276-Rest,2020-05-06T06:20:49.000Z,52.397702104237375,4.915612612103076,2780.0
125735.267_481281.097-Rest,2020-05-06T06:21:18.000Z,52.31877210366467,4.957982613644897,315.0
120319.340_482070.277-Rest,2020-05-06T06:21:50.000Z,52.32553210392582,4.878442609920816,200.0
118994.747_482358.212-Rest,2020-05-06T06:22:11.000Z,52.3278221039846,4.859162609022185,5.0
125735.267_481281.097-Rest,2020-05-06T06:22:18.000Z,52.31877210366467,4.957982613644897,345.0
119599.818_483883.537-Rest,2020-05-06T06:24:11.000Z,52.341692104024595,4.867662609489964,180.0
120266.839_482124.282-Rest,2020-05-06T06:24:58.000Z,52.32593210392914,4.877792609892135,120.0
119599.818_483883.537-Rest,2020-05-06T06:25:30.000Z,52.341692104024595,4.867662609489964,125.0
120266.839_482124.282-Rest,2020-05-06T06:26:05.000Z,52.32593210392914,4.877792609892135,165.0
119142.428_482376.664-Rest,2020-05-06T06:26:16.000Z,52.328222103981055,4.861222609121209,30.0
122530.597_489108.773-Rest,2020-05-06T06:26:54.000Z,52.38883210418827,4.910332611792945,2820.0
125615.403_481513.523-Rest,2020-05-06T06:27:10.000Z,52.32057210367774,4.956032613564565,165.0
124008.671_486077.797-Rest,2020-05-06T06:27:14.000Z,52.36176210394928,4.932302612695821,420.0
126303.803_478974.302-Rest,2020-05-06T06:27:34.000Z,52.29811210357178,4.966502613905031,320.0
125615.403_481513.523-Rest,2020-05-06T06:28:05.000Z,52.32060210367788,4.956032613564768,365.0
124008.671_486077.797-Rest,2020-05-06T06:28:29.000Z,52.361772103949306,4.932302612695881,405.0
126303.803_478974.302-Rest,2020-05-06T06:28:37.000Z,52.29812210357175,4.9665026139051,335.0
119700.512_483976.501-Rest,2020-05-06T06:29:34.000Z,52.34252210402451,4.869252609569505,275.0
120256.544_482162.970-Rest,2020-05-06T06:29:55.000Z,52.32626210393086,4.877632609886234,105.0
119173.623_482314.994-Rest,2020-05-06T06:30:20.000Z,52.327572103977865,4.861422609127604,305.0
125740.366_481447.300-Rest,2020-05-06T06:30:33.000Z,52.319972103670345,4.957602613635006,365.0
124079.021_486110.123-Rest,2020-05-06T06:30:44.000Z,52.36198210394712,4.93340261275031,345.0
119700.512_483976.501-Rest,2020-05-06T06:31:06.000Z,52.34252210402451,4.869252609569505,350.0
125740.366_481447.300-Rest,2020-05-06T06:31:25.000Z,52.319972103670345,4.957602613635006,220.0
120256.544_482162.970-Rest,2020-05-06T06:32:18.000Z,52.32626210393086,4.877632609886234,210.0
126356.059_478862.826-Rest,2020-05-06T06:32:22.000Z,52.296962103566294,4.967252613932229,15.0
122720.464_489043.647-Rest,2020-05-06T06:32:23.000Z,52.38823210417606,4.91310261192449,2635.0
119700.512_483976.501-Rest,2020-05-06T06:32:36.000Z,52.34252210402451,4.869252609569505,275.0
124161.688_486140.873-Rest,2020-05-06T06:32:59.000Z,52.36233210394549,4.934592612809986,0.0
124161.688_486140.873-Rest,2020-05-06T06:34:07.000Z,52.36233210394549,4.934592612809986,505.0
126356.059_478862.826-Rest,2020-05-06T06:34:20.000Z,52.296962103566294,4.967252613932229,330.0
118951.795_482313.174-Rest,2020-05-06T06:34:29.000Z,52.327522103985295,4.85838260898402,160.0
120316.240_482203.617-Rest,2020-05-06T06:35:08.000Z,52.326722103930756,4.878372609923491,220.0
118951.795_482313.174-Rest,2020-05-06T06:35:40.000Z,52.327522103985295,4.85838260898402,335.0
119714.231_484021.645-Rest,2020-05-06T06:35:49.000Z,52.34302210402652,4.869422609580011,260.0
120316.240_482203.617-Rest,2020-05-06T06:36:54.000Z,52.326722103930756,4.878372609923491,100.0
124193.079_486087.785-Rest,2020-05-06T06:37:05.000Z,52.361832103941985,4.934802612816979,390.0
119714.231_484021.645-Rest,2020-05-06T06:37:10.000Z,52.34302210402652,4.869422609580011,195.0
126136.578_481680.158-Rest,2020-05-06T06:37:30.000Z,52.32230210365805,4.963962613952964,355.0
124193.079_486087.785-Rest,2020-05-06T06:37:59.000Z,52.36183210394194,4.934812612817466,310.0
124432.013_486308.627-Rest,2020-05-06T06:38:14.000Z,52.36380210394251,4.93833261300008,140.0
126469.221_478797.994-Rest,2020-05-06T06:38:40.000Z,52.296462103558675,4.969122614016503,950.0
119019.830_482291.492-Rest,2020-05-06T06:38:44.000Z,52.32739210398176,4.859592609040465,575.0
124432.013_486308.627-Rest,2020-05-06T06:39:33.000Z,52.363802103942525,4.938322612999596,100.0
120280.715_482251.758-Rest,2020-05-06T06:39:44.000Z,52.32708210393363,4.877832609899792,230.0
119019.830_482291.492-Rest,2020-05-06T06:39:51.000Z,52.32739210398176,4.859592609040465,285.0
119773.198_484027.739-Rest,2020-05-06T06:40:03.000Z,52.343022104024065,4.870362609624684,460.0
126353.946_481560.439-Rest,2020-05-06T06:40:37.000Z,52.32121210364341,4.967082614093632,290.0
126469.221_478797.994-Rest,2020-05-06T06:40:52.000Z,52.296462103558675,4.969122614016503,350.0
124432.013_486308.627-Rest,2020-05-06T06:40:59.000Z,52.363802103942525,4.938322612999596,135.0
118242.683_485125.919-Rest,2020-05-06T06:41:00.000Z,52.352892104131016,4.847612608588552,45.0
