id,dateObserved,lat,long,weight
126246.326_487206.680-Rest,2021-02-28T07:44:36.000Z,52.37195210390579,4.965002614348909,280.0
123478.427_483966.342-Rest,2021-02-28T07:44:57.000Z,52.342712103871705,4.924522612204966,520.0
126246.326_487206.680-Rest,2021-02-28T07:45:32.000Z,52.37195210390579,4.965002614348909,200.0
126246.326_487206.680-Rest,2021-02-28T07:46:19.000Z,52.37195210390579,4.965002614348909,30.0
123478.427_483966.342-Rest,2021-02-28T07:46:53.000Z,52.342712103871705,4.924512612204487,505.0
126325.556_487142.796-Rest,2021-02-28T07:49:13.000Z,52.371382103898206,4.9662026144033335,320.0
126397.713_487077.969-Rest,2021-02-28T07:51:36.000Z,52.37085210389118,4.967302614453147,10.0
123601.162_483976.160-Rest,2021-02-28T07:52:46.000Z,52.34285210386651,4.926482612299542,465.0
126397.713_487077.969-Rest,2021-02-28T07:52:59.000Z,52.370862103891255,4.967302614453219,195.0
126528.998_481158.598-Rest,2021-02-28T07:53:52.000Z,52.31772210362215,4.969562614186863,240.0
126468.305_487017.976-Rest,2021-02-28T07:56:18.000Z,52.37031210388427,4.968362614500922,210.0
125481.778_479930.373-Rest,2021-02-28T07:56:26.000Z,52.30649210363499,4.9545426133995925,95.0
126508.586_481250.318-Rest,2021-02-28T07:58:03.000Z,52.31852210362558,4.969402614184909,460.0
126544.121_487080.423-Rest,2021-02-28T07:59:00.000Z,52.37097210388481,4.969412614556731,330.0
126544.121_487080.423-Rest,2021-02-28T07:59:55.000Z,52.37097210388481,4.969412614556731,315.0
125679.768_479905.921-Rest,2021-02-28T08:01:01.000Z,52.306312103625494,4.957282613527497,260.0
125679.768_479905.921-Rest,2021-02-28T08:02:12.000Z,52.306312103625494,4.957282613527497,485.0
126507.919_481011.610-Rest,2021-02-28T08:03:14.000Z,52.316292103617336,4.969492614173461,175.0
126703.157_487265.061-Rest,2021-02-28T08:03:30.000Z,52.37250210388712,4.971552614671921,390.0
124155.060_484353.949-Rest,2021-02-28T08:04:17.000Z,52.346232103858775,4.934462612702538,605.0
125632.992_479757.447-Rest,2021-02-28T08:06:57.000Z,52.305112103623955,4.956652613489722,350.0
125632.992_479757.447-Rest,2021-02-28T08:08:13.000Z,52.305112103623955,4.956652613489722,425.0
126463.996_487320.284-Rest,2021-02-28T08:09:47.000Z,52.373092103902174,4.968212614513332,390.0
